編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPOOMLQKQHIFFBB67CA,錦村段,10.40,都市：住,10000,34,持分移轉,04000000
RPWPMLQLQHIFFBB68CA,陳平段,248.00,都市：其他:公設地,1,1,全筆移轉,02660003
RPXPMLQLQHIFFBB78CA,北屯段,32.00,都市：其他:公設地,1,1,全筆移轉,00410111
RPRPMLPJQHIFFCB97CA,福安段,89.00,都市：住,1,1,全筆移轉,06550007
RPVQMLPJQHIFFCB48CA,鎮南段,24.98,都市：農,40,1,持分移轉,08670000
RPXOMLRJQHIFFCB68CA,豐功段,25.76,都市：住,100000,1640,持分移轉,00890000
RPUNMLOJQHIFFBB87CA,平田段,11.80,都市：住,10000,61,持分移轉,04940000
RPTNMLOJQHIFFBB77CA,東山段,9.95,都市：商,10000,45,持分移轉,02620000
RPQUMLSJQHIFFCB68CA,下石碑段,97.00,都市：住,1,1,全筆移轉,16000000
RPTUMLSJQHIFFCB98CA,下石碑段,88.00,都市：住,1,1,全筆移轉,16010000
RPUNMLKKQHIFFCB67CA,國安段,9.40,都市：住,10000,33,持分移轉,01040002
RPUNMLKKQHIFFCB67CA,國安段,5.43,都市：住,10000,33,持分移轉,01040003
RPPOMLLLQHIFFBB37CA,乾溝子段,24.08,都市：其他:第三種商業區,10000,137,持分移轉,01700049
RPPOMLLLQHIFFBB37CA,乾溝子段,.68,都市：其他:第三種商業區,10000,137,持分移轉,01730011
RPOPMLLLQHIFFBB37CA,北屯段,11.71,都市：住,10000,54,持分移轉,01440004
RPXNMLMKQHIFFCB18CA,何安段,3.99,都市：住,100000,186,持分移轉,09730000
RPWNMLPKQHIFFCB38CA,協仁段,196.13,都市：農,1,1,全筆移轉,02660005
RPRRMLOKQHIFFCB18CA,中義段,102.00,都市：住,1,1,全筆移轉,09360007
RPPNMLSJQHIFFCB87CA,福星段,150.09,都市：住,1,1,全筆移轉,04740001
RPPTMLRJQHIFFCB38CA,寶山段,10.81,都市：住,100000,672,持分移轉,12340000
RPXQMLKLQHIFFBB28CA,東義段,6.82,都市：住,100000,203,持分移轉,02140000
RPPOMLPKQHIFFCB77CA,民安段,7.50,都市：住,20,2,持分移轉,07220000
RPOOMLPKQHIFFCB67CA,民安段,67.46,都市：住,20,18,持分移轉,07220000
RPQOMLPJQHIFFAL58CA,豐年段,106.64,都市：工,1,1,全筆移轉,09630000
RPRNMLMJQHIFFAL28CA,福德段,5.34,都市：住,1000,27,持分移轉,04380000
RPRNMLMJQHIFFAL28CA,福德段,75.62,都市：住,1,1,全筆移轉,04510000
RPRNMLMJQHIFFAL28CA,福德段,15.95,都市：住,1000,27,持分移轉,04650000
RPUNMLRKQHIFFCB38CA,惠民段,16.47,都市：住,100000,322,持分移轉,00480000
RPPRMLNKQHIFFBB77CA,軍福段,226.81,都市：住,1,1,全筆移轉,03660003
RPXNMLQJQHIFFAL66CA,大社東段,72.96,都市：住,1,1,全筆移轉,09910000
RPQNMLRJQHIFFAL68CA,翁子段,5643.00,都市：其他:,1,1,全筆移轉,00620004
RPSNMLRJQHIFFAL88CA,墩南段,870.83,都市：農,1,1,全筆移轉,02370002
RPSNMLRJQHIFFAL88CA,墩南段,11.61,都市：農,381,351,持分移轉,02370006
RPSNMLRJQHIFFAL88CA,墩南段,71.74,都市：農,342,217,持分移轉,02590002
RPPNMLSJQHIFFAL68CA,建國段,26.00,都市：農,3,1,持分移轉,01600008
RPPNMLSJQHIFFAL68CA,建國段,12.67,都市：農,3,1,持分移轉,01600010
RPPNMLSJQHIFFAL68CA,建國段,750.00,都市：農,1,1,全筆移轉,01530000
RPQOMLTJQHIFFAL98CA,圳堵段,621.50,非都市：特定農業區 ; 非都市編定：農牧用地,6,1,持分移轉,04430002
RPQOMLTJQHIFFAL98CA,圳堵段,317.67,非都市：特定農業區 ; 非都市編定：農牧用地,6,1,持分移轉,04430004
RPQOMLTJQHIFFAL98CA,圳堵段,21.00,非都市：特定農業區 ; 非都市編定：水利用地,6,1,持分移轉,04430007
RPROMLKKQHIFFAL28CA,西湳北段,795.02,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02850000
RPVNMLLLQHIFFAL78CA,南陽段,13.72,都市：住,10000,49,持分移轉,07830000
RPTNMLRJQHIFFBL09CA,雁門段,190.00,都市：住,1,1,全筆移轉,08420000
RPXNMLQLQHIFFAL86CA,建成段,13.48,都市：住,10000,64,持分移轉,03590000
RPVNMLRJQHIFFBL66CA,劍井段,68.10,都市：住,1,1,全筆移轉,04560000
RPVNMLRJQHIFFBL66CA,劍井段,9.63,都市：住,1,1,全筆移轉,04560001
RPPNMLMKQHIFFBL28CA,薰風段,110.00,都市：住,1,1,全筆移轉,08820001
RPPNMLMKQHIFFBL28CA,薰風段,9.00,都市：住,1,1,全筆移轉,08820002
RPQQMLMJQHIFFCL68CA,鹿寮段,56.00,都市：住,1,1,全筆移轉,03750005
RPQQMLMJQHIFFCL68CA,鹿寮段,22.00,都市：住,1,1,全筆移轉,03750070
RPXOMLRJQHIFFCL07CA,榮華段,72.82,都市：住,1,1,全筆移轉,05350078
RPXOMLRJQHIFFCL07CA,榮華段,2.38,都市：住,172,3,持分移轉,05350091
RPXPMLTJQHIFFCL37CA,龍目井段水師寮小段,20.04,都市：住,10000,997,持分移轉,00890060
RPPNMLKKQHIFFCL18CA,南勢坑段埔子小段,26.70,都市：商,10000,107,持分移轉,02410014
RPPNMLKKQHIFFCL18CA,南勢坑段埔子小段,1.88,都市：商,10000,107,持分移轉,02410013
RPPNMLKKQHIFFCL18CA,南勢坑段埔子小段,.33,都市：商,10000,107,持分移轉,02410015
RPSNMLKKQHIFFCL48CA,南勢坑段埔子小段,15.19,都市：商,100000,399,持分移轉,02490000
RPSNMLKKQHIFFCL48CA,南勢坑段埔子小段,.31,都市：商,10000,7,持分移轉,02490053
RPVNMLKKQHIFFCL78CA,銀聯段,569.00,都市：住,1,1,全筆移轉,05990004
RPVNMLKKQHIFFCL78CA,銀聯段,171.00,都市：住,1,1,全筆移轉,05990000
RPVNMLMKQHIFFCL98CA,忠和段,415.00,都市：住,1,1,全筆移轉,22490002
RPVNMLTJQHIFFCL96CA,北勢坑段北勢坑小段,40.85,都市：住,417100,4085,持分移轉,03460002
RPXOMLOKQHIFFCL86CA,鹿寮段,11.58,都市：住,72,3,持分移轉,03250002
RPXNMLMKQHIFFCL56CA,忠和段,61.00,都市：工,1,1,全筆移轉,26290000
RPRQMLPKQHIFFCB18CA,大新段,9.19,都市：住,10000,54,持分移轉,06060000
RPOQMLQLQHIFFCB08CA,惠民段,28.63,都市：住,100000,701,持分移轉,00850000
RPQOMLRKQHIFFCL09CA,北勢坑段六路厝小段,163.00,都市：住,1,1,全筆移轉,00250082
RPQOMLRKQHIFFCL09CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPQOMLRKQHIFFCL09CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPQOMLRKQHIFFCL09CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPOOMLRKQHIFFCL88CA,北勢坑段六路厝小段,98.00,都市：住,1,1,全筆移轉,00250081
RPOOMLRKQHIFFCL88CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPOOMLRKQHIFFCL88CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPOOMLRKQHIFFCL88CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPUOMLRKQHIFFCL86CA,北勢坑段六路厝小段,80.00,都市：住,1,1,全筆移轉,00250068
RPUOMLRKQHIFFCL86CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPUOMLRKQHIFFCL86CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPUOMLRKQHIFFCL86CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPUOMLRKQHIFFCL86CA,北勢坑段六路厝小段,17.67,都市：住,12,1,持分移轉,00250074
RPSOMLRKQHIFFCL66CA,北勢坑段六路厝小段,80.00,都市：住,1,1,全筆移轉,00250067
RPSOMLRKQHIFFCL66CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPSOMLRKQHIFFCL66CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPSOMLRKQHIFFCL66CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPSOMLRKQHIFFCL66CA,北勢坑段六路厝小段,17.67,都市：住,12,1,持分移轉,00250074
RPTWMLNLQHIFFCB88CA,豐富段,18.15,都市：住,30000,699,持分移轉,04240000
RPWNMLRKQHIFFCL96CA,北勢坑段六路厝小段,95.00,都市：住,1,1,全筆移轉,00250080
RPWNMLRKQHIFFCL96CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPWNMLRKQHIFFCL96CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPWNMLRKQHIFFCL96CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPOPMLRKQHIFFCL98CA,北勢坑段六路厝小段,87.00,都市：住,1,1,全筆移轉,00250072
RPOPMLRKQHIFFCL98CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPOPMLRKQHIFFCL98CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPOPMLRKQHIFFCL98CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPOPMLRKQHIFFCL98CA,北勢坑段六路厝小段,17.67,都市：住,12,1,持分移轉,00250074
RPSPMLRKQHIFFCL76CA,北勢坑段六路厝小段,109.00,都市：住,1,1,全筆移轉,00250075
RPSPMLRKQHIFFCL76CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPSPMLRKQHIFFCL76CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPSPMLRKQHIFFCL76CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPSPMLRKQHIFFCL76CA,北勢坑段六路厝小段,17.67,都市：住,12,1,持分移轉,00250074
RPWOMLRKQHIFFCL07CA,北勢坑段六路厝小段,79.00,都市：住,1,1,全筆移轉,00250071
RPWOMLRKQHIFFCL07CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPWOMLRKQHIFFCL07CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPWOMLRKQHIFFCL07CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPWOMLRKQHIFFCL07CA,北勢坑段六路厝小段,17.67,都市：住,12,1,持分移轉,00250074
RPQPMLRKQHIFFCL56CA,北勢坑段六路厝小段,147.00,都市：住,1,1,全筆移轉,00250073
RPQPMLRKQHIFFCL56CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPQPMLRKQHIFFCL56CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPQPMLRKQHIFFCL56CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPQPMLRKQHIFFCL56CA,北勢坑段六路厝小段,17.67,都市：住,12,1,持分移轉,00250074
RPUPMLRKQHIFFCL96CA,北勢坑段六路厝小段,77.00,都市：住,1,1,全筆移轉,00250076
RPUPMLRKQHIFFCL96CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPUPMLRKQHIFFCL96CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPUPMLRKQHIFFCL96CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPUPMLRKQHIFFCL96CA,北勢坑段六路厝小段,17.67,都市：住,12,1,持分移轉,00250074
RPWPMLRKQHIFFCL17CA,北勢坑段六路厝小段,74.00,都市：住,1,1,全筆移轉,00250077
RPWPMLRKQHIFFCL17CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPWPMLRKQHIFFCL17CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPWPMLRKQHIFFCL17CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPWPMLRKQHIFFCL17CA,北勢坑段六路厝小段,17.67,都市：住,12,1,持分移轉,00250074
RPOQMLRKQHIFFCL09CA,北勢坑段六路厝小段,13.44,都市：住,18,1,持分移轉,00250035
RPOQMLRKQHIFFCL09CA,北勢坑段六路厝小段,17.67,都市：住,12,1,持分移轉,00250074
RPOQMLRKQHIFFCL09CA,北勢坑段六路厝小段,113.00,都市：住,1,1,全筆移轉,00250078
RPOQMLRKQHIFFCL09CA,北勢坑段六路厝小段,.33,都市：住,18,1,持分移轉,00250083
RPOQMLRKQHIFFCL09CA,北勢坑段六路厝小段,.78,都市：住,18,1,持分移轉,00250084
RPQOMLLLQHIFFCL58CA,東海段,90.31,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,06520000
RPQOMLLLQHIFFCL58CA,東海段,18.94,非都市：鄉村區 ; 非都市編定：乙種建築用地,52,1,持分移轉,06660000
RPRNMLPJQHIFFEL98CA,糖段,1732.96,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,00800000
RPRNMLPJQHIFFEL98CA,糖段,231.27,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,00810000
RPSNMLPJQHIFFEL09CA,仙塘坪段,12.25,非都市：山坡地保育區 ; 非都市編定：農牧用地,10000,226,持分移轉,03530001
RPSNMLPJQHIFFEL09CA,仙塘坪段,867.00,非都市：山坡地保育區 ; 非都市編定：暫未編定,1,1,全筆移轉,03540005
RPPNMLMJQHIFFEL48CA,石圍墻段石圍墻小段,97.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,1,1,全筆移轉,07300045
RPVNMLPJQHIFFEL76CA,東勢段石角小段,2595.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,23300002
RPSNMLQJQHIFFEL56CA,二櫃段,1003.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,4251,1003,持分移轉,02160003
RPROMLRJQHIFFEL66CA,埋伏坪社段,1000.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,00070135
RPTNMLPKQHIFFEL66CA,高簡段,1617.57,都市：住,1,1,全筆移轉,01000000
RPTNMLPKQHIFFEL66CA,高簡段,106.09,都市：住,10000,9245,持分移轉,01000001
RPTNMLPKQHIFFEL66CA,高簡段,380.16,都市：住,1,1,全筆移轉,01260000
RPTNMLPKQHIFFEL66CA,高簡段,51.87,都市：其他:綠地用地,1,1,全筆移轉,01270000
RPTNMLPKQHIFFEL66CA,高簡段,3.33,都市：其他:綠地用地,1,1,全筆移轉,01290001
RPTNMLPKQHIFFEL66CA,高簡段,22.42,都市：住,1,1,全筆移轉,01300001
RPPOMLRJQHIFFEL09CA,新盛段,98.58,都市：住,1,1,全筆移轉,05150000
RPSNMLQLQHIFFEL76CA,高簡段,93.97,都市：住,1,1,全筆移轉,02750006
RPSNMLQLQHIFFEL76CA,高簡段,9.43,都市：住,1,1,全筆移轉,02750010
RPSNMLQLQHIFFEL76CA,高簡段,10.39,都市：住,4,1,持分移轉,02750012
RPPOMLPJQHIFFFL98CA,三和段,450.00,都市：農,1,1,全筆移轉,05330001
RPVOMLTKQHIFFCB78CA,三塊厝段,24.84,都市：住,10000,54,持分移轉,01200000
RPPNMLQJQHIFFFL98CA,民生段,22.33,都市：住,28,3,持分移轉,05940000
RPPNMLQJQHIFFFL98CA,民生段,71.04,都市：住,1,1,全筆移轉,05940017
RPQNMLTJQHIFFFL76CA,自強段,16.04,非都市：特定農業區 ; 非都市編定：農牧用地,100000,2185,持分移轉,15970000
RPQNMLPKQHIFFFL09CA,花眉段,1091.00,都市：農,1,1,全筆移轉,01000014
RPXNMLTKQHIFFFL57CA,中山段,69.04,都市：住,1,1,全筆移轉,02590000
RPSNMLKLQHIFFFL88CA,頭家段,14.58,都市：住,10000,216,持分移轉,10220000
RPQNMLLLQHIFFFL78CA,自強段,96.00,都市：住,1,1,全筆移轉,03500017
RPQNMLLLQHIFFFL78CA,自強段,12.00,都市：住,52,12,持分移轉,03500020
RPRNMLNLQHIFFFL09CA,大埔厝段大埔厝小段,381.00,都市：農,1,1,全筆移轉,02490004
RPPNMLQLQHIFFFL56CA,大新段,3.08,都市：其他:,96,1,持分移轉,05730001
RPPNMLSLQHIFFFL76CA,大新段,15.84,都市：其他:,96,1,持分移轉,05460000
RPPNMLSLQHIFFFL76CA,大新段,12.42,都市：其他:,96,1,持分移轉,05510000
RPPNMLOJQHIFFGL88CA,光日段,18.71,都市：住,100000,773,持分移轉,01210000
RPQNMLSLQHIFFFL86CA,大新段,13.25,都市：其他:,96,1,持分移轉,05530000
RPSNMLNJQHIFFGL09CA,長春段,35.01,都市：住,10000,177,持分移轉,07690000
RPQNMLOJQHIFFGL98CA,美群段,85.93,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,10570000
RPRNMLOJQHIFFGL09CA,中興段,1023.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06360000
RPUPMLQJQHIFFGL17CA,舊正西段,4203.89,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,05370000
RPSNMLOJQHIFFGL56CA,東興段,85.49,都市：住,1,1,全筆移轉,08170007
RPSNMLOJQHIFFGL56CA,東興段,1.19,都市：住,1,1,全筆移轉,08770000
RPRNMLPJQHIFFGL56CA,五福段,73.41,非都市：鄉村區 ; 非都市編定：乙種建築用地,18,1,持分移轉,05350000
RPRNMLPJQHIFFGL56CA,五福段,73.41,非都市：鄉村區 ; 非都市編定：乙種建築用地,18,1,持分移轉,05350000
RPRNMLPJQHIFFGL56CA,五福段,73.41,非都市：鄉村區 ; 非都市編定：乙種建築用地,18,1,持分移轉,05350000
RPPQMLPJQHIFFGL66CA,丁台三段,1673.63,非都市：特定農業區 ; 非都市編定：農牧用地,3,2,持分移轉,00320000
RPPQMLPJQHIFFGL66CA,丁台三段,836.81,非都市：特定農業區 ; 非都市編定：農牧用地,3,1,持分移轉,00320000
RPQPMLRJQHIFFGL86CA,仁化段,14.13,都市：住,10000,51,持分移轉,02840000
RPONNLSJQHIFFGL66CA,溪南東段,65.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,02190001
RPONNLSJQHIFFGL66CA,溪南東段,25.80,非都市：特定農業區 ; 非都市編定：甲種建築用地,10,1,持分移轉,02190007
RPPOMLRJQHIFFGL66CA,螺潭段,1201.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,11640000
RPQNMLKKQHIFFGL68CA,九德段,74.36,都市：住,1,1,全筆移轉,08020000
RPTOMLMKQHIFFGL66CA,錦州段,85.74,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,05260000
RPQOMLMKQHIFFGL98CA,振坤段,12.66,都市：住,1,1,全筆移轉,10300000
RPQOMLMKQHIFFGL98CA,振坤段,46.55,都市：住,1,1,全筆移轉,10310000
RPQOMLMKQHIFFGL98CA,振坤段,3.06,都市：住,1,1,全筆移轉,10350000
RPROMLNKQHIFFGL56CA,東榮段,66.50,都市：住,1,1,全筆移轉,10180000
RPPPMLNKQHIFFGL09CA,自立段,67.13,都市：其他:,6,2,持分移轉,06290000
RPPPMLNKQHIFFGL09CA,自立段,111.81,都市：其他:,6,2,持分移轉,06370000
RPPPMLNKQHIFFGL09CA,自立段,11.76,都市：其他:,6,2,持分移轉,09460000
RPSOMLNKQHIFFGL66CA,新仁段,564.00,都市：住,1,1,全筆移轉,08900000
RPPNMLOKQHIFFGL98CA,中興段,29.00,都市：住,1645,29,持分移轉,01670000
RPTQMLOLIIIFFBB57CA,昌平段,19.83,都市：住,100000,483,持分移轉,04090000
RPRNMLPKQHIFFGL66CA,公教段,109.21,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,13400000
RPTNMLRLQHIFFEL96CA,大南段大南小段,3350.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,07720000
RPQQMLPKQHIFFGL86CA,南勢西段,93.75,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,15260010
RPPNMLRKQHIFFGL66CA,東興段,43.00,都市：住,1,1,全筆移轉,00040000
RPPNMLRKQHIFFGL66CA,東興段,152.55,都市：住,1,1,全筆移轉,00050000
RPTNMLTKQHIFFEL07CA,中正段,36.64,都市：工,1,1,全筆移轉,04570000
RPTNMLTKQHIFFEL07CA,中正段,280.52,都市：工,1,1,全筆移轉,04580000
RPVPMLPKQHIFFGL27CA,南勢西段,81.43,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,15260001
RPOQMLPKQHIFFGL66CA,南勢西段,81.12,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,15260002
RPUNMLQKQHIFFGL07CA,大忠段,14.77,都市：商,1000000,3285,持分移轉,00620000
RPWNMLRLQHIFFCL07CA,北勢坑段北勢坑小段,8.17,都市：住,417100,817,持分移轉,03460002
RPQNMLPLQHIFFGL66CA,九德段,81.68,都市：其他:,2,1,持分移轉,03130000
RPQNMLPLQHIFFGL66CA,九德段,53.87,都市：其他:,2,1,持分移轉,03790000
RPQNMLPLQHIFFGL66CA,九德段,23.04,都市：其他:,2,1,持分移轉,05890001
RPPNMLPLQHIFFGL56CA,大仁段,358.22,都市：商,1,1,全筆移轉,03380000
RPTRMLKMQHIFFBB08CA,軍福段,226.81,都市：住,1,1,全筆移轉,03660002
RPSNMLRLQHIFFGL07CA,大衛段,27.15,都市：住,10000,231,持分移轉,07690000
RPVOMLRLQHIFFGL47CA,新榮泉段,37.29,都市：住,10000,67,持分移轉,01420000
RPWOMLRLQHIFFGL57CA,新榮泉段,37.29,都市：住,10000,67,持分移轉,01420000
RPTPMLPJQHIFFHL07CA,頭汴坑段,2554.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,29180000
RPVNMLPJQHIFFHL07CA,育賢段,29.70,都市：住,100000,696,持分移轉,01690000
