鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
西屯區,房地(土地+建物),臺中市西屯區國安一路２１０巷１２號４樓之２,26.03,住,,,1020714,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850615,131.23000000000002,3,2,2,有,有,4200000,32005,,0.0,0,,RPRRMLOKRHIFFCB28CA,71.56,2.2,7.67,,
南屯區,房地(土地+建物),臺中市南屯區大墩六街２３０號,24.37,住,,,1020718,土地1建物1車位0,一層，二層，騎樓,十六層,店面(店鋪),住商用,鋼筋混凝土造,0820112,142.17,0,0,0,無,有,18000000,126609,,0.0,0,,RPSRMLOKRHIFFCB38CA,117.24,0.48,3.27,,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北六路１８號十一樓之２,38.85,住,,,1020705,土地1建物1車位3,十一層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0980917,645.17,0,0,0,無,無,104000000,161198,坡道平面,0.0,0,,RPUOMLQKRHIFFCB48CA,344.84,11.46,46.58,,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十七街91號十樓之5,13.96,住,,,1020803,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940215,145.34,3,2,2,有,有,10800000,74309,坡道平面,21.34,0,,RPXRMLSKRHIFFCB66CA,76.39,1.36,11.86,,
南屯區,房地(土地+建物),臺中市南屯區東興路二段４號,93.0,住,,,1020807,土地1建物1車位0,一層，二層，三層，四層，騎樓，地下層,四層,店面(店鋪),住商用,鋼筋混凝土造,0690605,253.31,5,3,3,有,無,27000000,106589,,0.0,0,,RPRNMLTKRHIFFCB38CA,253.31,0.0,0.0,,
西屯區,房地(土地+建物),臺中市西屯區國安一路206巷3號十樓之3,26.37,住,,,1020719,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850615,132.29,3,2,2,有,有,4360000,32958,,0.0,0,,RPURMLRKRHIFFCB88CA,72.62,2.2,7.67,,
西屯區,房地(土地+建物)+車位,臺中市西屯區黎明路三段３７５巷６號十一樓之１,19.0,住,,,1020721,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810414,166.64,3,2,2,有,有,6850000,41107,坡道機械,0.0,0,,RPPPMLRKRHIFFCB18CA,103.02,1.72,14.76,,
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道四段１１３６號二樓之２,17.6,住,,,1020726,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951205,173.47,3,2,2,有,有,9900000,57070,坡道平面,0.0,0,,RPSRMLQKRHIFFCB58CA,86.71,2.64,17.15,,
南屯區,房地(土地+建物)+車位,臺中市南屯區大業路582號九樓之9,18.61,住,,,1020726,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940318,196.10000000000002,4,2,2,有,有,14700000,74962,坡道平面,0.0,0,,RPPNMLNLRHIFFCB67CA,101.9,3.65,18.49,,
大甲區,房地(土地+建物),臺中市大甲區水源路４５２巷７０弄８號,40.55,住,,,1020726,土地1建物1車位0,一層，二層，三層，騎樓,十層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0831019,210.82,3,2,2,有,有,4550000,21582,,0.0,0,,RPRNMLKKRHIFFBL38CA,186.72,7.9,16.2,,
大甲區,土地,武曲段328-6地號,243.3,工,,,1020809,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,23017,,0.0,0,,RPSNMLKKRHIFFBL48CA,0.0,0.0,0.0,,
外埔區,房地(土地+建物),臺中市外埔區六分路７２之２號,118.65,,特定農業區,甲種建築用地,1010811,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020705,181.82,4,2,3,有,無,5500000,30250,,0.0,0,,RPVNMLOLRHIFFBL66CA,181.82,0.0,0.0,,
外埔區,房地(土地+建物),臺中市外埔區六分路７２之５號,99.1,,特定農業區,甲種建築用地,1011115,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020705,166.7,4,2,3,有,無,5500000,32993,,0.0,0,,RPXNMLOLRHIFFBL86CA,166.7,0.0,0.0,,
外埔區,房地(土地+建物),臺中市外埔區六分路７２之６號,106.08,,特定農業區,甲種建築用地,1010801,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020705,169.07,4,2,3,有,無,5800000,34305,,0.0,0,,RPOOMLOLRHIFFBL68CA,169.07,0.0,0.0,,
外埔區,土地,新六分段158-4地號,130.49,,特定農業區,甲種建築用地,1010830,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2810000,21534,,0.0,0,,RPPOMLOLRHIFFBL78CA,0.0,0.0,0.0,,
外埔區,建物,臺中市外埔區六分路７２之２０號,0.0,,,,1010830,土地0建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020705,152.26,5,2,3,有,無,2290000,15040,,0.0,0,,RPQOMLOLRHIFFBL88CA,152.26,0.0,0.0,,
外埔區,房地(土地+建物),臺中市外埔區六分路７２之２１號,128.12,,特定農業區,甲種建築用地,1010805,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020705,169.58,6,2,3,有,無,5100000,30074,,0.0,0,,RPROMLOLRHIFFBL98CA,165.98,0.0,3.6,,
外埔區,房地(土地+建物),臺中市外埔區六分路７２之２２號,128.0,,特定農業區,甲種建築用地,1020225,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020705,163.58,6,2,3,有,無,5400000,33011,,0.0,0,,RPSOMLOLRHIFFBL09CA,159.53,0.0,4.05,,
外埔區,房地(土地+建物),臺中市外埔區六分路７２之２３號,130.12,,特定農業區,甲種建築用地,1010701,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020705,230.14,6,2,3,有,無,6350000,27592,,0.0,0,,RPTOMLOLRHIFFBL56CA,226.02,0.0,4.12,,
外埔區,房地(土地+建物),臺中市外埔區六分路７２之２５號,158.06,,特定農業區,甲種建築用地,1010701,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020705,238.51,6,2,3,有,無,6350000,26624,,0.0,0,,RPUOMLOLRHIFFBL66CA,234.32,0.0,4.19,,
大安區,房地(土地+建物),臺中市大安區中松路１４６號,117.67,,特定農業區,農牧用地,1020728,土地1建物1車位0,全,二層,透天厝,農舍,加強磚造,0801104,96.7,3,2,2,有,無,2500000,25853,,0.0,0,,RPUNMLPLRHIFFBL66CA,96.7,0.0,0.0,,
豐原區,房地(土地+建物)+車位,臺中市豐原區文村街３０之８號七樓,16.27,住,,,1020802,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870930,99.57,3,1,2,有,有,4080000,40976,坡道平面,0.0,0,,RPWNMLNLRHIFFAL56CA,52.5,0.0,4.95,,
后里區,土地,牛稠坑段135-45地號,47.0,其他,,,1020729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,620400,13200,,0.0,0,,RPSNMLPLRHIFFAL98CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),臺中市豐原區瑞興路６６巷８號,77.0,住,,,1020807,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0740502,155.0,6,2,3,有,無,7800000,50323,,0.0,0,,RPWNMLTLQHIFFAL07CA,143.3,0.0,11.7,,
后里區,土地,中和段139-4地號,2969.0,,特定農業區,農牧用地,1020717,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18500000,6231,,0.0,0,含未登記建物。,RPVNMLMJRHIFFAL78CA,0.0,0.0,0.0,,
神岡區,土地,神圳段199地號,663.69,農,,,1020820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2522000,3800,,0.0,0,親友特殊關係間之交易。,RPWNMLMJRHIFFAL88CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),臺中市豐原區東陽路１３０巷２３弄２０號,121.1,,鄉村區,乙種建築用地,1020719,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0700924,127.7,3,2,2,有,無,2450000,19186,,0.0,0,,RPWOMLTLQHIFFAL17CA,115.7,0.0,12.0,,
神岡區,土地,三角子段216-17地號,340.66,農,,,1020801,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3069000,9009,,0.0,0,二親等關係兄弟,RPPNMLKMQHIFFAL18CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),臺中市豐原區豐圳里成功路６２７號,91.99,住,,,1020801,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0770905,143.27,4,3,3,有,無,10500000,73288,,0.0,0,,RPVOMLOKRHIFFAL56CA,135.57,0.0,7.7,,
神岡區,土地,新庄子段395-3地號,55.72,,一般農業區,農牧用地,1020710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,156030,2800,,0.0,0,,RPVNMLQKRHIFFAL66CA,0.0,0.0,0.0,,
豐原區,土地,鐮村段51地號,207.58,,鄉村區,乙種建築用地,1020731,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5495000,26472,,0.0,0,,RPPOMLMJRHIFFAL28CA,0.0,0.0,0.0,,
后里區,土地,七塊厝段319-1地號,675.0,,特定農業區,甲種建築用地,1020815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8080000,11970,,0.0,0,,RPVOMLNJRHIFFAL98CA,0.0,0.0,0.0,,
后里區,土地,舊社段414地號,3133.0,,特定農業區,農牧用地,1020503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16111452,5142,,0.0,0,,RPROMLPJRHIFFAL78CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),臺中市豐原區安康路１５號三樓之６,11.55,住,,,1020729,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901018,97.29,3,2,2,有,有,3800000,39058,,0.0,0,,RPXNMLPJRHIFFAL66CA,62.87,0.0,9.0,,
神岡區,土地,福隆段1148-2地號,31.74,住,,,1020807,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1172158,36930,,0.0,0,,RPXOMLPJRHIFFAL76CA,0.0,0.0,0.0,,
新社區,土地,水底寮段上水底寮小段310-599地號,829.0,,一般農業區,農牧用地,1020716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3750000,4524,,0.0,0,,RPPNMLPKRHIFFEL98CA,0.0,0.0,0.0,,
東勢區,土地,石圍墻段石圍墻小段1145-4地號,1005.0,,山坡地保育區,農牧用地,1020809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,249,,0.0,0,地處偏僻山區，道路狹小，地形坡度大,RPQNMLTLQHIFFEL86CA,0.0,0.0,0.0,,
東勢區,土地,東勢段石角小段345-31地號,9321.0,,山坡地保育區,農牧用地,1020725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2350000,252,,0.0,0,,RPPNMLKMQHIFFEL58CA,0.0,0.0,0.0,,
新社區,土地,大南段大南小段852-47地號,8036.0,,山坡地保育區,農牧用地,1020715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21178000,2635,,0.0,0,,RPXNMLKMQHIFFEL76CA,0.0,0.0,0.0,,
東勢區,土地,大茅埔段798-14地號,1451.0,,特定農業區,農牧用地,1020716,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,8959,,0.0,0,,RPQNMLTJRHIFFEL76CA,0.0,0.0,0.0,,
清水區,房地(土地+建物),臺中市清水區公正路199號,141.0,住,,,1020729,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0840502,184.62,4,2,3,有,無,6060000,32824,,0.0,0,,RPXNMLOJRHIFFCL76CA,184.62,0.0,0.0,,
沙鹿區,房地(土地+建物),臺中市沙鹿區福幼街２７巷５３號三樓,41.12,住,,,1020723,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0970415,87.42999999999999,4,0,4,有,有,2850000,32598,,0.0,0,,RPQPMLQJRHIFFCL09CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),臺中市沙鹿區國昌二街55巷11號,52.0,住,,,1020726,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0681201,53.31,0,0,0,無,無,1900000,35641,,0.0,0,,RPUPMLQJRHIFFCL86CA,53.31,0.0,0.0,,
沙鹿區,土地,沙鹿段斗抵小段306-6地號,141.5,住,,,1020715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4066000,28735,,0.0,0,,RPSOMLNJRHIFFCL88CA,0.0,0.0,0.0,,
龍井區,土地,龍目井段水裡社小段239-2地號,742.0,住,,,1020704,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21996500,29645,,0.0,0,,RPROMLRKRHIFFCL66CA,0.0,0.0,0.0,,
清水區,土地,銀聯段1557-2地號,251.17,住,,,1020814,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5540000,22057,,0.0,0,,RPXNMLSKRHIFFCL27CA,0.0,0.0,0.0,,
梧棲區,房地(土地+建物),臺中市梧棲區建國北街３１巷１６號,126.0,住,,,1020606,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0670710,121.5,4,3,3,有,無,5020000,41317,,0.0,0,,RPQNMLMLRHIFFCL68CA,121.5,0.0,0.0,,
龍井區,土地,龍津段605地號,1526.0,工,,,1020805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34621125,22688,,0.0,0,,RPSOMLTLQHIFFCL96CA,0.0,0.0,0.0,,
龍井區,房地(土地+建物),臺中市龍井區龍北路162巷21號,125.26,住,,,1020802,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0840417,200.44,0,0,0,無,無,3800000,18958,,0.0,0,,RPVNMLTLQHIFFCL17CA,189.7,4.42,6.32,,
梧棲區,房地(土地+建物),臺中市梧棲區大庄里36鄰信義街205巷27號,113.0,住,,,1020814,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011203,249.11,3,2,3,有,無,8880000,35647,,0.0,0,,RPQOMLKMQHIFFCL58CA,234.92,0.0,14.19,,
梧棲區,房地(土地+建物),臺中市梧棲區大庄里36鄰信義街205巷30號,136.0,住,,,1020814,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1011203,282.43,3,2,3,有,無,12680000,44896,,0.0,0,,RPROMLKMQHIFFCL68CA,256.07,0.0,26.36,,
大肚區,房地(土地+建物),臺中市大肚區自由路９２３號,73.27,住,,,1020603,土地2建物1車位0,屋頂突出物，騎樓，一層，二層，三層，四層,四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010711,229.26,3,1,4,有,無,6300000,27480,,0.0,0,,RPQNMLSLQHIFFCL56CA,207.18,0.0,22.08,,
沙鹿區,房地(土地+建物),臺中市沙鹿區七賢路２５２號,123.67,住,,,1020717,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0980324,176.44,5,1,3,有,無,7500000,42507,,0.0,0,,RPSOMLKMQHIFFCL78CA,144.69,0.0,31.75,,
龍井區,土地,龍津段502地號,700.0,其他,,,1020813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3724000,5320,,0.0,0,,RPVOMLKMQHIFFCL09CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),臺中市沙鹿區臺灣大道七段４３２巷６６弄２３號三樓,8.17,住,,,1020811,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960109,19.95,1,0,1,有,有,690000,34586,,0.0,0,,RPQPMLKMQHIFFCL68CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),臺中市沙鹿區北勢五街68之7號,90.75,住,,,1020731,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0971029,212.66,4,3,4,有,無,9500000,44672,,0.0,0,,RPTPMLRKRHIFFCL96CA,0.0,0.0,0.0,,
龍井區,房地(土地+建物)+車位,臺中市龍井區竹師路一段２６０巷１９弄４１之１號,14.04,住,,,1020711,土地2建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850327,90.03,2,1,1,有,有,1900000,21104,升降機械,0.0,0,,RPOOMLPLRHIFFCL88CA,55.19,2.81,5.56,,
大肚區,土地,頂街段205地號,95.68,住,,,1020822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1736000,18144,,0.0,0,,RPSOMLRLRHIFFCL86CA,0.0,0.0,0.0,,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維東路 １５７號十樓之一,18.84,商,,,1020811,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840727,116.61,2,2,2,有,有,2800000,24012,坡道平面,0.0,0,,RPXNMLNJRHIFFCL66CA,79.07,8.04,7.42,,
龍井區,房地(土地+建物),臺中市龍井區東海街７２巷１３弄１６號,76.87,,山坡地保育區,丙種建築用地,1020805,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼骨鋼筋混凝土造,0840530,140.2,5,1,3,有,無,5950000,42439,,0.0,0,,RPTPMLNJRHIFFCL09CA,132.56,0.0,7.64,,
沙鹿區,房地(土地+建物),臺中市沙鹿區東晉路清雲巷25之31號,66.64,住,,,1020801,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950320,137.92,8,1,8,有,無,5780000,41908,,0.0,0,,RPXPMLQJRHIFFCL17CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),臺中市沙鹿區天池街168'巷56號,218.07,住,,,1020719,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0990819,370.95000000000005,5,2,5,有,有,16500000,44480,,0.0,0,,RPVNMLLKRHIFFCL98CA,0.0,0.0,0.0,,
新社區,土地,大南段大南小段165-111地號,2751.0,,一般農業區,農牧用地,1020812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26130000,9498,,0.0,0,,RPUNMLQJRHIFFEL86CA,0.0,0.0,0.0,,
東勢區,房地(土地+建物),臺中市東勢區新盛街１３６巷１６號,129.99,住,,,1020803,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0900912,181.11,4,1,3,有,無,4700000,25951,,0.0,0,,RPQNMLRJRHIFFEL56CA,174.25,0.0,6.86,,
和平區,土地,埋伏坪社段8-54地號,2002.0,,山坡地保育區,林業用地,1020726,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180000,90,,0.0,0,,RPRNMLMJRHIFFEL78CA,0.0,0.0,0.0,,
新社區,房地(土地+建物),臺中市新社區東新路2段64號,97.42,住,,,1020704,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0700811,108.27,4,1,3,有,無,2000000,18472,,0.0,0,,RPVNMLPJRHIFFEL86CA,108.27,0.0,0.0,,
和平區,土地,埋伏坪社段8-57地號,2002.0,,山坡地保育區,林業用地,1020801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,150,,0.0,0,,RPTNMLMJRHIFFEL98CA,0.0,0.0,0.0,,
和平區,土地,埋伏坪社段8-58地號,2002.0,,山坡地保育區,林業用地,1020805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,100,,0.0,0,,RPUNMLMJRHIFFEL09CA,0.0,0.0,0.0,,
和平區,土地,埋伏坪社段8-64地號,2002.0,,山坡地保育區,林業用地,1020815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,100,,0.0,0,,RPVNMLMJRHIFFEL56CA,0.0,0.0,0.0,,
和平區,土地,埋伏坪社段8-65地號,2002.0,,山坡地保育區,林業用地,1020816,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,230000,115,,0.0,0,,RPPNMLNJRHIFFEL68CA,0.0,0.0,0.0,,
和平區,土地,埋伏坪社段8-56地號,4004.0,,山坡地保育區,林業用地,1020729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,100,,0.0,0,,RPSNMLNJRHIFFEL98CA,0.0,0.0,0.0,,
東勢區,土地,東勢段中嵙小段787-2地號,6125.0,,山坡地保育區,農牧用地,1020807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,840000,137,,0.0,0,本宗土地屬山坡地保育區，無臨接道路，交通不便,RPTNMLKMQHIFFEL98CA,0.0,0.0,0.0,,
和平區,土地,埋伏坪社段8-9地號,2002.0,,山坡地保育區,林業用地,1020725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,220000,110,,0.0,0,本筆買賣土地為農保用地.成交價確實低於公告現值.,RPUNMLKMQHIFFEL09CA,0.0,0.0,0.0,,
和平區,土地,埋伏坪社段8-63地號,10010.0,,山坡地保育區,林業用地,1020812,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,90,,0.0,0,交通不便之林業用地,RPVNMLKMQHIFFEL56CA,0.0,0.0,0.0,,
和平區,土地,埋伏坪社段8-53地號,2002.0,,山坡地保育區,林業用地,1020725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,220000,110,,0.0,0,本筆買賣土地為農保用地.成交價確實低於高公告現值.,RPWNMLKMQHIFFEL66CA,0.0,0.0,0.0,,
新社區,土地,大南段大南小段1121地號,3570.0,,山坡地保育區,農牧用地,1020708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10799000,3025,,0.0,0,,RPQNMLPKRHIFFEL09CA,0.0,0.0,0.0,,
石岡區,土地,崁子下段57地號,30.22,,鄉村區,乙種建築用地,1020813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,23163,,0.0,0,,RPQNMLQKRHIFFEL56CA,0.0,0.0,0.0,,
東勢區,土地,新伯公段上城小段221-105地號,288.29,,山坡地保育區,林業用地,1020814,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,1561,,0.0,0,,RPQNMLRKRHIFFEL66CA,0.0,0.0,0.0,,
神岡區,房地(土地+建物),臺中市豐原區大漢街４６號,21.67,住,,,1020805,土地1建物1車位0,一層，二層，騎樓,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830901,165.63,1,2,2,有,有,5900000,35622,,0.0,0,,RPQNMLRJRHIFFAL78CA,132.65,8.7,1.8,,
神岡區,土地,圳堵段795-3地號,193.0,住,,,1020731,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5254200,27224,,0.0,0,,RPUPMLPJRHIFFAL56CA,0.0,0.0,0.0,,
豐原區,土地,葫蘆墩段548-11地號,120.11,其他,,,1020623,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,472290,3932,,0.0,0,,RPTNMLPJRHIFFAL88CA,0.0,0.0,0.0,,
豐原區,土地,慈興段395-1地號,77.47,住,,,1020720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,29689,,0.0,0,,RPVNMLNJRHIFFAL88CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物)+車位,臺中市豐原區文化街３４巷１３號三樓,13.26,商,,,1020806,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830512,115.69,3,1,1,有,有,2850000,24635,坡道平面,0.0,0,,RPXNMLOJRHIFFAL56CA,63.0,1.83,3.1,,
豐原區,房地(土地+建物)+車位,臺中市豐原區向陽路１４２號七樓,13.48,住,,,1020813,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821115,160.21,3,1,2,有,有,3300000,20598,升降平面,13.63,0,,RPROMLOJRHIFFAL68CA,102.07,3.43,2.48,,
神岡區,土地,新庄子段395地號,80.0,,鄉村區,乙種建築用地,1020710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1260000,15750,,0.0,0,,RPXNMLQKRHIFFAL86CA,0.0,0.0,0.0,,
神岡區,土地,新庄子段395-8地號,87.0,,鄉村區,乙種建築用地,1020710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,913500,10500,,0.0,0,,RPRNMLQKRHIFFAL88CA,0.0,0.0,0.0,,
神岡區,土地,新庄子段395-12地號,177.33,,鄉村區,乙種建築用地,1020710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1861999,10500,,0.0,0,,RPSNMLQKRHIFFAL98CA,0.0,0.0,0.0,,
神岡區,土地,新庄子段397-6地號,6.2,,鄉村區,乙種建築用地,1020710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,65100,10500,,0.0,0,,RPTNMLQKRHIFFAL09CA,0.0,0.0,0.0,,
神岡區,土地,新庄子段396-6地號,22.47,,鄉村區,乙種建築用地,1020710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,235899,10498,,0.0,0,,RPUNMLQKRHIFFAL56CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),臺中市豐原區南陽里永康路２１１巷２５弄61-3號,120.48,住,,,1020730,土地7建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0971224,339.78999999999996,4,2,4,有,無,16500000,48559,,0.0,0,,RPXNMLRKRHIFFAL96CA,282.87,8.43,5.35,,
神岡區,房地(土地+建物),臺中市神岡區中山路１３５７之４號,77.24,住,,,1020709,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0800904,181.37,8,2,4,有,無,7700000,42455,,0.0,0,,RPQNMLMKRHIFFAL38CA,158.76,10.15,12.46,,
神岡區,房地(土地+建物),臺中市神岡區中山路１００號,93.76,住,,,1020528,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700511,230.14,4,2,3,有,無,7380000,32067,,0.0,0,,RPRNMLMKRHIFFAL48CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),臺中市豐原區北陽一街７８之２號,134.85,住,,,1020710,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0970205,281.08,5,3,5,有,無,16500000,58702,,0.0,0,,RPWNMLKMQHIFFAL88CA,244.65,0.0,36.43,,
后里區,土地,月眉段月眉小段83-3地號,49.0,,山坡地保育區,丙種建築用地,1020826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,741125,15125,,0.0,0,,RPOOMLKMQHIFFAL18CA,0.0,0.0,0.0,,
豐原區,土地,陽明段255-3地號,19.77,住,,,1020814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1423440,72000,,0.0,0,,RPPNMLMJRHIFFAL18CA,0.0,0.0,0.0,,
神岡區,土地,下溪洲段后寮小段21-7地號,336.33,農,,,1020814,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7121800,21175,,0.0,0,,RPRNMLMJRHIFFAL38CA,0.0,0.0,0.0,,
后里區,土地,牛稠坑段235-2地號,3.0,,山坡地保育區,特定目的事業用地,1020806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,83280,27760,,0.0,0,,RPSNMLMJRHIFFAL48CA,0.0,0.0,0.0,,
