編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPPRMLSKLHIFFCL88CA,南勢坑段埔子小段,209.00,都市：其他:,1,1,全筆移轉,09660146
RPPRMLSKLHIFFCL88CA,南勢坑段埔子小段,99.00,都市：其他:,1,1,全筆移轉,09660147
RPPRMLSKLHIFFCL88CA,南勢坑段埔子小段,98.00,都市：其他:,1,1,全筆移轉,09660148
RPPRMLSKLHIFFCL88CA,南勢坑段埔子小段,154.00,都市：其他:,1,1,全筆移轉,09660149
RPPRMLSKLHIFFCL88CA,南勢坑段埔子小段,149.00,都市：其他:,1,1,全筆移轉,09660150
RPPRMLSKLHIFFCL88CA,南勢坑段埔子小段,126.00,都市：其他:,1,1,全筆移轉,09660151
RPPRMLSKLHIFFCL88CA,南勢坑段埔子小段,99.00,都市：其他:,1,1,全筆移轉,09660152
RPPRMLSKLHIFFCL88CA,南勢坑段埔子小段,107.00,都市：其他:,1,1,全筆移轉,09660153
RPUNMLRJLHIFFAL58CA,新庄子段,335.75,非都市：一般農業區 ; 非都市編定：殯葬用地,4,1,持分移轉,06870000
RPROMLTKLHIFFAL68CA,鳳山段,628.38,都市：農,1,1,全筆移轉,01590000
RPROMLTKLHIFFAL68CA,鳳山段,1285.71,都市：農,1,1,全筆移轉,01670000
RPROMLTKLHIFFAL68CA,鳳山段,596.22,都市：農,1,1,全筆移轉,01680000
RPROMLTKLHIFFAL68CA,鳳山段,1178.78,都市：農,1,1,全筆移轉,01690000
RPROMLTKLHIFFAL68CA,鳳山段,712.45,都市：農,1,1,全筆移轉,01700000
RPROMLTKLHIFFAL68CA,鳳山段,511.65,都市：農,1,1,全筆移轉,01720000
RPQNMLLKLHIFFAL67CA,福陽段,166.14,都市：住,1,1,全筆移轉,00380000
RPQNMLLKLHIFFAL67CA,福陽段,166.26,都市：住,1,1,全筆移轉,00390000
RPOOMLSJLHIFFAL18CA,東湳北段,273.07,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08140000
RPQOMLSJLHIFFAL38CA,圳寮段,3065.00,都市：農,1,1,全筆移轉,00330012
RPQOMLSJLHIFFAL38CA,圳寮段,2737.00,都市：農,1,1,全筆移轉,00330044
RPQOMLSJLHIFFAL38CA,圳寮段,2737.00,都市：農,1,1,全筆移轉,00330045
RPQOMLSJLHIFFAL38CA,圳寮段,2935.00,都市：農,1,1,全筆移轉,00330046
RPPNMLTJLHIFFAL28CA,豐原段,7.40,都市：其他:,10000,32,持分移轉,00250003
RPWNMLSJLHIFFAL88CA,新庄子段,76.00,都市：住,1,1,全筆移轉,04690021
RPPNMLSJLHIFFAL18CA,下溪洲段後壁厝小段,223.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,00090007
RPRNMLSJLHIFFAL38CA,豐原段,21.00,都市：商,5,1,持分移轉,02500012
RPRNMLSJLHIFFAL38CA,豐原段,22.80,都市：商,5,1,持分移轉,02500013
RPRNMLSJLHIFFAL38CA,豐原段,5.00,都市：商,5,1,持分移轉,02500024
TPWNMLNKLHIFFAL68CA,一心段,16.80,都市：住,100000,251,持分移轉,06740000
RPVNMLNKLHIFFAL38CA,南嵩段,25.51,都市：住,1,1,全筆移轉,05930000
RPVNMLNKLHIFFAL38CA,南嵩段,611.71,都市：住,1,1,全筆移轉,05930001
RPVNMLNKLHIFFAL38CA,南嵩段,3.68,都市：住,1,1,全筆移轉,05930002
RPWNMLNKLHIFFAL48CA,一心段,16.60,都市：住,100000,248,持分移轉,06740000
SPWNMLNKLHIFFAL58CA,一心段,16.67,都市：住,100000,249,持分移轉,06740000
RPTNMLMKLHIFFAL08CA,七塊厝段,5726.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02820000
RPTNMLMKLHIFFAL08CA,七塊厝段,992.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02860000
RPUNMLKLLHIFFAL08CA,豐南段,21.40,都市：住,10000,243,持分移轉,00120000
RPQOMLTKLHIFFAL58CA,社南段,78.00,都市：工,1,1,全筆移轉,04530002
RPQOMLTKLHIFFAL58CA,社南段,7.00,都市：工,1,1,全筆移轉,04540003
RPQOMLTKLHIFFAL58CA,社南段,27.00,都市：工,1,1,全筆移轉,04470010
RPQOMLTKLHIFFAL58CA,社南段,36.96,都市：工,10000,201,持分移轉,04470012
RPQOMLTKLHIFFAL58CA,社南段,5.57,都市：工,10000,201,持分移轉,04540010
RPXNMLTKLHIFFAL56CA,翁明段,12.18,都市：住,10000,200,持分移轉,05140000
RPTNMLLKLHIFFBL08CA,下土城段,4.67,都市：其他:,1,1,全筆移轉,12950000
RPTNMLLKLHIFFBL08CA,下土城段,90.55,都市：其他:,1,1,全筆移轉,12960000
RPUNMLLKLHIFFBL18CA,朝陽段,69.00,都市：住,1,1,全筆移轉,02050000
RPVNMLLKLHIFFBL28CA,幼獅段,2076.00,都市：工,1,1,全筆移轉,09110000
RPRQMLSKLHIFFCL98CA,南勢坑段埔子小段,28.61,都市：住,100000,1076,持分移轉,09570007
RPRQMLSKLHIFFCL98CA,南勢坑段埔子小段,.95,都市：住,115,1,持分移轉,09570011
RPRQMLSKLHIFFCL98CA,南勢坑段埔子小段,1.14,都市：住,115,1,持分移轉,09570027
RPTNMLPLLHIFFAL48CA,中和段,97.00,都市：住,1,1,全筆移轉,00860000
RPSQMLSKLHIFFCL09CA,南勢坑段埔子小段,28.61,都市：住,100000,1076,持分移轉,09570007
RPSQMLSKLHIFFCL09CA,南勢坑段埔子小段,.95,都市：住,115,1,持分移轉,09570011
RPSQMLSKLHIFFCL09CA,南勢坑段埔子小段,1.14,都市：住,115,1,持分移轉,09570027
RPTQMLSKLHIFFCL56CA,南勢坑段埔子小段,.95,都市：住,115,1,持分移轉,09570011
RPTQMLSKLHIFFCL56CA,南勢坑段埔子小段,1.14,都市：住,115,1,持分移轉,09570027
RPTQMLSKLHIFFCL56CA,南勢坑段埔子小段,23.11,都市：住,100000,869,持分移轉,09570007
RPQNMLLMLHIFFBL97CA,德化段,5.92,都市：住,10000,28,持分移轉,11680000
RPRQMLMLLHIFFCL48CA,梧棲段,24.08,都市：商,134300,2408,持分移轉,27370000
RPSNMLTKLHIFFCL88CA,社腳段社腳小段,220.00,都市：其他:道路,1,1,全筆移轉,02690006
RPSNMLTKLHIFFCL88CA,社腳段社腳小段,370.00,都市：其他:道路,1,1,全筆移轉,02700000
RPSNMLTKLHIFFCL88CA,社腳段社腳小段,158.00,都市：其他:道路,1,1,全筆移轉,02710001
RPRRMLTLLHIFFCB28CA,上石碑段,12.84,都市：住,10000,62,持分移轉,16170000
RPQRMLTLLHIFFCB18CA,上石碑段,12.84,都市：住,10000,62,持分移轉,16170000
RPSRMLTLLHIFFCB38CA,上石碑段,9.53,都市：住,10000,46,持分移轉,16170000
RPWQMLSLLHIFFCB58CA,中仁段,21.13,都市：住,1000,37,持分移轉,05020000
RPUQMLSLLHIFFCB38CA,何安段,50.16,都市：住,100000,49341,持分移轉,05150000
RPPNMLOLLHIFFCL18CA,新庄段,81.29,都市：住,1,1,全筆移轉,02070000
RPXQMLTLLHIFFCB78CA,上石碑段,17.60,都市：住,10000,85,持分移轉,16170000
RPPRMLTLLHIFFCB08CA,上石碑段,9.53,都市：住,10000,46,持分移轉,16170000
RPORMLTLLHIFFCB97CA,上石碑段,10.15,都市：住,10000,49,持分移轉,16170000
RPPNMLRLLHIFFCL48CA,民權段,288.00,都市：住,7,1,持分移轉,07610000
RPTOMLPLLHIFFCL78CA,遊園段,1597.37,都市：其他:一般農業區農牧用地,1,1,全筆移轉,01020000
RPPQMLKLLHIFFCL08CA,慶順段,23.48,都市：住,50,1,持分移轉,02150000
RPPQMLKLLHIFFCL08CA,慶順段,106.90,都市：住,1,1,全筆移轉,02150043
RPSPMLKLLHIFFCL28CA,慶順段,23.48,都市：住,50,1,持分移轉,02150000
RPSPMLKLLHIFFCL28CA,慶順段,82.16,都市：住,1,1,全筆移轉,02150020
RPXOMLKLLHIFFCL68CA,慶順段,23.48,都市：住,50,1,持分移轉,02150000
RPXOMLKLLHIFFCL68CA,慶順段,87.63,都市：住,1,1,全筆移轉,02150017
RPPPMLKLLHIFFCL97CA,慶順段,23.48,都市：住,50,1,持分移轉,02150000
RPPPMLKLLHIFFCL97CA,慶順段,71.40,都市：住,1,1,全筆移轉,02150008
RPUPMLKLLHIFFCL48CA,慶順段,23.48,都市：住,50,1,持分移轉,02150000
RPUPMLKLLHIFFCL48CA,慶順段,91.74,都市：住,1,1,全筆移轉,02150039
RPXPMLKLLHIFFCL78CA,慶順段,23.48,都市：住,50,1,持分移轉,02150000
RPXPMLKLLHIFFCL78CA,慶順段,95.22,都市：住,1,1,全筆移轉,02150044
RPVOMLKMLHIFFCL58CA,文昌段,153.00,都市：工,1,1,全筆移轉,21530005
RPVOMLKMLHIFFCL58CA,文昌段,39.00,都市：工,1,1,全筆移轉,21530000
RPVOMLOKLHIFFCL78CA,龍目井段水裡社小段,91.00,都市：住,1,1,全筆移轉,02400036
RPVOMLOKLHIFFCL78CA,龍目井段水裡社小段,24.01,都市：住,10000,448,持分移轉,02400047
RPPNMLNKLHIFFCL97CA,中山段,1053.00,都市：農,1,1,全筆移轉,04110000
RPPNMLNKLHIFFCL97CA,中山段,1053.00,都市：農,1,1,全筆移轉,04110001
RPQOMLNKLHIFFCL18CA,北勢坑段六路厝小段,24.57,都市：住,10000,223,持分移轉,01590000
RPQOMLNKLHIFFCL18CA,北勢坑段六路厝小段,.50,都市：住,48,1,持分移轉,01590019
RPQOMLNKLHIFFCL18CA,北勢坑段六路厝小段,45.00,都市：住,1,1,全筆移轉,01590046
RPXPMLOKLHIFFCL09CA,龍目井段水裡社小段,123.00,都市：住,1,1,全筆移轉,02400056
RPXPMLOKLHIFFCL09CA,龍目井段水裡社小段,32.48,都市：住,10000,606,持分移轉,02400047
RPWPMLOKLHIFFCL98CA,龍目井段水裡社小段,71.00,都市：住,1,1,全筆移轉,02400058
RPWPMLOKLHIFFCL98CA,龍目井段水裡社小段,18.76,都市：住,10000,350,持分移轉,02400047
RPVOMLNKLHIFFCL68CA,北勢坑段六路厝小段,24.57,都市：住,10000,223,持分移轉,01590000
RPVOMLNKLHIFFCL68CA,北勢坑段六路厝小段,45.00,都市：住,1,1,全筆移轉,01590007
RPVOMLNKLHIFFCL68CA,北勢坑段六路厝小段,.50,都市：住,48,1,持分移轉,01590019
RPRQMLKLLHIFFCL28CA,慶順段,23.48,都市：住,50,1,持分移轉,02150000
RPRQMLKLLHIFFCL28CA,慶順段,138.46,都市：住,1,1,全筆移轉,02150050
RPXOMLNKLHIFFCL88CA,北勢坑段六路厝小段,24.57,都市：住,10000,223,持分移轉,01590000
RPXOMLNKLHIFFCL88CA,北勢坑段六路厝小段,45.00,都市：住,1,1,全筆移轉,01590015
RPXOMLNKLHIFFCL88CA,北勢坑段六路厝小段,.50,都市：住,48,1,持分移轉,01590019
RPSNMLLKLHIFFCL08CA,中山段,1235.00,都市：農,2,1,持分移轉,05970000
RPWNMLLKLHIFFCL48CA,忠和段,132.00,都市：工,1,1,全筆移轉,11910006
RPTNMLLKLHIFFCL18CA,北勢坑段北勢坑小段,28.00,都市：住,1,1,全筆移轉,05420019
RPTNMLLKLHIFFCL18CA,北勢坑段北勢坑小段,59.00,都市：住,1,1,全筆移轉,05420064
RPRNMLLKLHIFFCL97CA,銀聯段,796.00,都市：住,1,1,全筆移轉,13870002
RPTNMLSJLHIFFCL78CA,南勢坑段埔子小段,20.83,都市：住,22868,630,持分移轉,09810001
RPTNMLSJLHIFFCL78CA,南勢坑段埔子小段,50.00,都市：住,1,1,全筆移轉,09810025
RPUNMLSJLHIFFCL88CA,南勢坑段南勢坑小段,3516.00,都市：住,1,1,全筆移轉,00170012
RPROMLQJLHIFFCL48CA,遠東段,119.47,都市：住,1,1,全筆移轉,04030000
RPPPMLRJLHIFFCL48CA,北勢坑段北勢坑小段,7.27,都市：住,10000,957,持分移轉,01950004
RPPPMLRJLHIFFCL48CA,北勢坑段北勢坑小段,97.00,都市：住,1,1,全筆移轉,01950007
RPWNMLPKLHIFFFL56CA,聚興段,85.00,都市：住,1,1,全筆移轉,04920055
RPQNMLTKLHIFFFL98CA,十三寮段,26.74,都市：其他:,82,1,持分移轉,01980000
RPQNMLTKLHIFFFL98CA,十三寮段,105.00,都市：其他:,1,1,全筆移轉,01980004
RPOOMLRJLHIFFFL58CA,聚興段,198.00,都市：其他:,1,1,全筆移轉,04910066
RPOOMLRJLHIFFFL58CA,聚興段,57.00,都市：其他:,1,1,全筆移轉,04910069
RPQNMLOKLHIFFEL38CA,東勢段石角小段,8512.00,都市：其他:山坡地保育區，農牧用地,1,1,全筆移轉,07490000
RPPNMLTJLHIFFFL78CA,復興段,6.12,都市：住,10000,60,持分移轉,02940000
RPPNMLTJLHIFFFL78CA,復興段,5.87,都市：住,10000,60,持分移轉,02950000
RPPNMLTJLHIFFFL78CA,復興段,5.13,都市：住,10000,60,持分移轉,03170000
RPPNMLTJLHIFFFL78CA,復興段,2.85,都市：住,10000,60,持分移轉,03180000
RPPNMLRJLHIFFFL58CA,興華段,8.05,都市：住,100000,563,持分移轉,03530000
RPSOMLTKLHIFFEL56CA,文昌段,2.92,都市：住,29,1,持分移轉,01490000
RPSOMLTKLHIFFEL56CA,文昌段,58.27,都市：住,1,1,全筆移轉,01510000
RPRNMLQJLHIFFEL58CA,高簡段,80.44,都市：住,1,1,全筆移轉,08610000
RPTOMLTKLHIFFEL66CA,東勢段石角小段,1000.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,3,1,持分移轉,19820003
RPRPMLSJLHIFFGL56CA,地利段,66.00,都市：住,1,1,全筆移轉,01880000
RPWNMLLKLHIFFGL88CA,中興段,21.31,都市：住,10000,386,持分移轉,00890020
RPWNMLLKLHIFFGL88CA,中興段,50.00,都市：住,1,1,全筆移轉,00890033
RPTNMLSJLHIFFGL56CA,瑞城段,19.28,都市：住,90,1,持分移轉,03610000
RPTNMLSJLHIFFGL56CA,瑞城段,17.87,都市：住,31,1,持分移轉,03610061
RPTNMLSJLHIFFGL56CA,瑞城段,48.00,都市：住,1,1,全筆移轉,03610074
RPXNMLRJLHIFFGL86CA,南湖段,19.33,都市：住,10000,135,持分移轉,07780000
RPUNMLTJLHIFFGL76CA,吉隆段,91.57,都市：住,1,1,全筆移轉,09510000
RPOOMLRJLHIFFGL68CA,吉隆段,93.48,都市：住,1,1,全筆移轉,09520000
RPQOMLRJLHIFFFL78CA,東寶七段,10.00,都市：住,2970,53,持分移轉,05190000
RPQOMLRJLHIFFFL78CA,東寶七段,5.97,都市：住,30,1,持分移轉,05200000
RPSNMLMKLHIFFGL58CA,頭前厝段,216.26,都市：其他:停車場用地,26486,3021,持分移轉,00290001
RPSNMLMKLHIFFGL58CA,頭前厝段,216.26,都市：其他:停車場用地,26486,3021,持分移轉,00290001
RPSNMLMKLHIFFGL58CA,頭前厝段,457.04,都市：其他:學校用地,26486,3021,持分移轉,00290006
RPSNMLMKLHIFFGL58CA,頭前厝段,457.04,都市：其他:學校用地,26486,3021,持分移轉,00290006
RPSNMLMKLHIFFGL58CA,頭前厝段,198.24,都市：其他:道路用地,26486,3021,持分移轉,00290023
RPSNMLMKLHIFFGL58CA,頭前厝段,198.24,都市：其他:道路用地,26486,3021,持分移轉,00290023
RPSNMLMKLHIFFGL58CA,頭前厝段,134.02,都市：住,26486,3021,持分移轉,00290024
RPSNMLMKLHIFFGL58CA,頭前厝段,134.02,都市：住,26486,3021,持分移轉,00290024
RPSNMLMKLHIFFGL58CA,頭前厝段,20.99,都市：其他:停車場用地,26486,3021,持分移轉,00290037
RPSNMLMKLHIFFGL58CA,頭前厝段,20.99,都市：其他:停車場用地,26486,3021,持分移轉,00290037
RPSNMLMKLHIFFGL58CA,頭前厝段,91.59,都市：其他:道路用地,26486,3021,持分移轉,00290038
RPSNMLMKLHIFFGL58CA,頭前厝段,91.59,都市：其他:道路用地,26486,3021,持分移轉,00290038
RPPOMLOKLHIFFGL58CA,南勢東段,592.22,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,05910000
RPUOMLPKLHIFFGL56CA,新仁段,4.88,都市：住,10000,226,持分移轉,06200000
RPUOMLPKLHIFFGL56CA,新仁段,6.46,都市：住,10000,226,持分移轉,06210000
RPTNMLTKLHIFFGL76CA,新甲段,22.53,都市：住,9,1,持分移轉,01370000
RPTNMLTKLHIFFGL76CA,新甲段,50.40,都市：住,1,1,全筆移轉,01370003
RPTNMLTKLHIFFGL76CA,新甲段,.56,都市：住,48,1,持分移轉,01370007
RPTNMLTKLHIFFGL76CA,新甲段,.84,都市：住,48,1,持分移轉,01370017
RPTQMLTKLHIFFAB08CA,練武段,23.55,都市：商,10000,60,持分移轉,10740000
RPUQMLTKLHIFFAB18CA,公館段,.23,都市：住,100000,1304,持分移轉,01580108
RPUQMLTKLHIFFAB18CA,公館段,13.55,都市：其他:第一種商業區，第二種住宅區,100000,1304,持分移轉,01580112
RPUQMLTKLHIFFAB18CA,公館段,.33,都市：其他:道路用地,100000,1304,持分移轉,01580897
RPVNMLTKLHIFFGL96CA,德芳段,17.96,都市：住,10000,60,持分移轉,05290000
RPWPMLOKLHIFFGL76CA,新長壽段,107.71,都市：住,100000,59307,持分移轉,00370000
RPSNMLPKLHIFFGL88CA,西湖南段,312.01,非都市：特定農業區 ; 非都市編定：甲種建築用地,960,52,持分移轉,02810000
RPSNMLPKLHIFFGL88CA,西湖南段,523.39,非都市：特定農業區 ; 非都市編定：農牧用地,960,52,持分移轉,03340000
RPOQMLSKLHIFFAB47CA,公館段,2.51,都市：住,1000000,794,持分移轉,00620001
RPOQMLSKLHIFFAB47CA,公館段,2.18,都市：住,1000000,794,持分移轉,00630001
RPSNMLPLLHIFFAB37CA,土庫段,31.80,都市：住,10000,398,持分移轉,00020041
RPPNMLPLLHIFFAB07CA,土庫段,3.20,都市：住,5734,360,持分移轉,00050003
RPVNMLMJMHIFFFL78CA,大新段,65.93,都市：住,1,1,全筆移轉,00300037
RPVNMLMJMHIFFFL78CA,大新段,15.26,都市：住,24,1,持分移轉,00300039
RPVNMLMJMHIFFFL78CA,大新段,2.50,都市：住,25,1,持分移轉,02060006
RPVPMLKLLHIFFGL98CA,大仁段,29.15,都市：住,10000,187,持分移轉,04060000
RPWPMLKLLHIFFGL09CA,大仁段,28.84,都市：住,10000,185,持分移轉,04060000
RPXPMLKLLHIFFGL56CA,大仁段,25.88,都市：住,10000,166,持分移轉,04060000
RPUNMLPLLHIFFAB57CA,土庫段,40.99,都市：住,10000,513,持分移轉,00020041
RPTNMLPLLHIFFAB47CA,土庫段,36.35,都市：住,10000,455,持分移轉,00020041
RPVPMLMLLHIFFAB57CA,頂橋子頭段,14.00,都市：其他:道路用地,1,1,全筆移轉,00240543
RPPNMLPKLHIFFAB96CA,平和段,2.60,都市：商,10000,7,持分移轉,00500000
RPQNMLPKLHIFFAB07CA,平和段,2.60,都市：商,10000,7,持分移轉,00500000
RPWNMLPLLHIFFAB77CA,土庫段,45.78,都市：住,10000,573,持分移轉,00020041
RPVNMLPLLHIFFAB67CA,土庫段,40.99,都市：住,10000,513,持分移轉,00020041
RPSNMLTJLHIFFAB57CA,下橋子頭段,9.11,都市：住,100000,184,持分移轉,02710037
RPTNMLLKLHIFFAB96CA,旱新段,28.67,都市：住,10000,219,持分移轉,02400000
RPPNMLMKLHIFFAB66CA,大益段,2.30,都市：住,10000,102,持分移轉,02930000
RPPNMLMKLHIFFAB66CA,大益段,3.94,都市：住,10000,102,持分移轉,02960000
RPWOMLMKLHIFFAB47CA,大益段,76.00,都市：住,1,1,全筆移轉,08440010
RPPOMLPLLHIFFAB17CA,土庫段,39.47,都市：住,10000,494,持分移轉,00020041
RPTNMLNKLHIFFAB17CA,大益段,4.97,都市：住,10000,154,持分移轉,08700000
RPPNMLRJLHIFFAB07CA,振興段,125.13,都市：住,1,1,全筆移轉,00790000
RPPNMLRJLHIFFAB07CA,振興段,14.19,都市：住,6,1,持分移轉,00790007
RPPNMLRJLHIFFAB07CA,振興段,18.50,都市：住,5,1,持分移轉,00790008
RPTNMLSJLHIFFAB57CA,麻園頭段,16.95,都市：其他:道路用地,10000,3766,持分移轉,01650213
RPQPMLSJLHIFFAB47CA,下橋子頭段,13.56,都市：住,100000,63,持分移轉,02310001
RPSOMLSJLHIFFAB57CA,下橋子頭段,10.60,都市：住,10000,41,持分移轉,02680005
RPTOMLSJLHIFFAB67CA,下橋子頭段,9.72,都市：住,10000,37,持分移轉,03410005
RPWNMLLLLHIFFAB37CA,土庫段,6.78,都市：住,1000000,9134,持分移轉,00010001
RPWNMLLLLHIFFAB37CA,土庫段,13.78,都市：住,1000000,9134,持分移轉,02890000
RPOOMLPLLHIFFAB07CA,土庫段,35.08,都市：住,10000,439,持分移轉,00020041
RPXNMLPLLHIFFAB87CA,土庫段,62.72,都市：住,10000,785,持分移轉,00020041
RPRPMLSJLHIFFAB57CA,麻園頭段,25.10,都市：住,10,1,持分移轉,02460000
RPPPMLRLLHIFFAB47CA,仁愛段三小段,29.79,都市：商,100000,1301,持分移轉,00160000
RPWOMLOKLHIFFAB67CA,公館段,4.30,都市：住,1000000,1357,持分移轉,00620001
RPWOMLOKLHIFFAB67CA,公館段,3.72,都市：商,1000000,1357,持分移轉,00630001
RPTNMLPKLHIFFAB37CA,後?子段,50.00,都市：,1,1,全筆移轉,03200149
RPTNMLPKLHIFFAB37CA,後?子段,28.00,都市：,1,1,全筆移轉,03200193
RPTNMLPKLHIFFAB37CA,後?子段,78.00,都市：,1,1,全筆移轉,03200194
RPTNMLPKLHIFFAB37CA,土庫段,51.00,都市：,1,1,全筆移轉,00970053
RPTNMLPKLHIFFAB37CA,土庫段,3.00,都市：,1,1,全筆移轉,00970129
RPQPMLPKLHIFFAB27CA,頂橋子頭段,3.30,都市：其他:1.住宅區.2.商業區,10000,17,持分移轉,02980000
RPXPMLRLLHIFFAB28CA,仁愛段三小段,32.93,都市：商,100000,1438,持分移轉,00160000
RPSOMLQLLHIFFAB57CA,麻園頭段,94.00,都市：住,1,1,全筆移轉,06090006
RPOQMLRLLHIFFAB47CA,仁愛段三小段,32.29,都市：商,100000,1410,持分移轉,00160000
RPXNMLQLLHIFFAB97CA,後?子段,15.43,都市：住,10000,137,持分移轉,01730001
RPXNMLQLLHIFFAB97CA,後?子段,5.36,都市：住,10000,137,持分移轉,01730208
RPVPMLRLLHIFFAB08CA,仁愛段三小段,29.36,都市：商,100000,1282,持分移轉,00160000
RPPQMLRLLHIFFAB57CA,仁愛段三小段,32.61,都市：商,100000,1424,持分移轉,00160000
RPROMLTKLHIFFBB77CA,北屯段,17.33,都市：商,10000,188,持分移轉,03500001
RPQNMLRKLHIFFBB37CA,水源段,31.00,都市：住,4,1,持分移轉,00320008
RPQNMLRKLHIFFBB37CA,水源段,31.00,都市：住,4,1,持分移轉,00320008
RPQNMLRKLHIFFBB37CA,水源段,31.00,都市：住,4,1,持分移轉,00320008
RPQNMLRKLHIFFBB37CA,水源段,31.00,都市：住,4,1,持分移轉,00320008
RPQNMLRKLHIFFBB37CA,水源段,3.75,都市：其他:,4,1,持分移轉,00320032
RPQNMLRKLHIFFBB37CA,水源段,3.75,都市：其他:,4,1,持分移轉,00320032
RPQNMLRKLHIFFBB37CA,水源段,3.75,都市：其他:,4,1,持分移轉,00320032
RPQNMLRKLHIFFBB37CA,水源段,3.75,都市：其他:,4,1,持分移轉,00320032
RPUNMLQKLHIFFBB67CA,水源段,3.51,都市：住,100000,348,持分移轉,03320031
RPUNMLQKLHIFFBB67CA,水源段,4.87,都市：商,100000,348,持分移轉,03480000
RPPPMLSKLHIFFBB57CA,東峰段,130.99,都市：住,20000,2790,持分移轉,02080000
RPWNMLOKLHIFFBB67CA,太和段,20.84,都市：住,100000,634,持分移轉,00620000
RPQQMLRLLHIFFAB67CA,仁愛段三小段,32.93,都市：商,100000,1438,持分移轉,00160000
RPVTMLNKLHIFFBB08CA,北屯段,32.13,都市：住,10000,1795,持分移轉,00010001
RPVTMLNKLHIFFBB08CA,北屯段,53.00,都市：住,1,1,全筆移轉,00010058
RPSNMLPKLHIFFBB37CA,錦村段,39.00,都市：住,1,1,全筆移轉,01230031
RPSPMLRLLHIFFAB77CA,仁愛段三小段,30.11,都市：商,100000,1315,持分移轉,00160000
RPUPMLRLLHIFFAB97CA,仁愛段三小段,30.11,都市：商,100000,1315,持分移轉,00160000
RPTPMLRLLHIFFAB87CA,仁愛段三小段,26.54,都市：商,100000,1159,持分移轉,00160000
RPRPMLRLLHIFFAB67CA,仁愛段三小段,30.11,都市：住,100000,1315,持分移轉,00160000
RPQPMLRLLHIFFAB57CA,仁愛段三小段,26.54,都市：商,100000,1159,持分移轉,00160000
RPSSMLNKLHIFFBB67CA,錦村段,13.71,都市：住,1000,92,持分移轉,01280044
RPSSMLNKLHIFFBB67CA,錦村段,6.81,都市：住,1000,92,持分移轉,01280045
RPRNMLMKLHIFFBB96CA,陳平段,65.00,都市：住,1,1,全筆移轉,19880015
RPVPMLSJLHIFFBB08CA,北屯段,16.46,都市：住,100000,900,持分移轉,03500000
RPTPMLMKLHIFFBB37CA,錦村段,16.94,都市：住,100000,1014,持分移轉,02600016
RPOOMLRJLHIFFBB17CA,陳平段,24.00,都市：住,1,1,全筆移轉,18850013
RPVOMLRJLHIFFBB87CA,松昌段,19.54,都市：住,10000,107,持分移轉,00020000
RPVPMLRJLHIFFBB97CA,賴厝?段,.46,都市：住,10000,199,持分移轉,01760006
RPVPMLRJLHIFFBB97CA,賴厝?段,13.71,都市：住,10000,199,持分移轉,01760008
RPVPMLRJLHIFFBB97CA,賴厝?段,11.82,都市：住,10000,199,持分移轉,01760009
RPVNMLSJLHIFFBB87CA,邱厝子段,8.85,都市：其他:道路用地,1213,23,持分移轉,00060071
RPRRMLRJLHIFFBB77CA,北屯段,10.66,都市：住,10000,41,持分移轉,01310002
RPRRMLRJLHIFFBB77CA,北屯段,.96,都市：住,10000,41,持分移轉,01330209
RPXQMLRJLHIFFBB28CA,水源段,64.00,都市：住,1,1,全筆移轉,02300354
RPXQMLRJLHIFFBB28CA,水源段,10.64,都市：住,10000,368,持分移轉,02300381
RPXPMLQJLHIFFBB08CA,邱厝子段,37.00,都市：住,15,1,持分移轉,00340275
RPRPMLQJLHIFFBB47CA,倡和段,195.19,都市：住,1,1,全筆移轉,01750000
RPWOMLKLLHIFFBB47CA,錦村段,4.00,都市：其他:道路用地,1,1,全筆移轉,03340196
RPVOMLRLLHIFFBB08CA,建功段,7.00,都市：商,1,1,全筆移轉,06990004
RPPNMLNLLHIFFBB96CA,北屯段,11.24,都市：商,10000,23,持分移轉,03520000
RPRNMLNLLHIFFBB17CA,水源段,3.76,都市：住,100000,373,持分移轉,03320031
RPRNMLNLLHIFFBB17CA,水源段,5.22,都市：商,100000,373,持分移轉,03480000
RPSNMLNLLHIFFBB27CA,賴厝?段,7.22,都市：商,10000,33,持分移轉,04380001
RPTNMLNLLHIFFBB37CA,中清段,52.80,都市：住,5000,1000,持分移轉,04050002
RPOPMLOKLHIFFBB07CA,錦村段,4.82,都市：住,10000,182,持分移轉,03800005
RPWSMLQLLHIFFCB58CA,寶文段,1525.54,都市：住,1,1,全筆移轉,00720019
RPUPMLRLLHIFFCB18CA,民安段,6.93,都市：住,100000,342,持分移轉,05710000
RPUPMLRLLHIFFCB18CA,民安段,2.49,都市：住,100000,342,持分移轉,05730000
RPRPMLTLLHIFFAB87CA,信義段八小段,3.01,都市：住,10000,63,持分移轉,00050000
RPPNMLKMLHIFFBB76CA,松竹段,32.00,都市：住,1,1,全筆移轉,01890014
