編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPUOMLMLKIHFFCB47CA,豐樂段,331.00,都市：其他:文中用地,1,1,全筆移轉,11620006
RPSQMLKMJIHFFCB27CA,大明段,2.56,都市：商,1000,10,持分移轉,01910000
RPTOMLMLKIHFFCB37CA,豐樂段,302.52,都市：住,169344,9400,持分移轉,11230003
RPTOMLMLKIHFFCB37CA,豐樂段,58.28,都市：其他:道路用地,169344,9400,持分移轉,11230004
RPTOMLMLKIHFFCB37CA,豐樂段,.17,都市：其他:道路用地,169344,9400,持分移轉,11230005
RPQSMLKMJIHFFCB27CA,新富段,592.94,都市：住,1,1,全筆移轉,05430000
RPXVNLNJKIHFFCB48CA,大新段,19.02,都市：住,100000,2757,持分移轉,03930000
RPUONLNJKIHFFCB47CA,上石碑段,.18,都市：商,100000,462,持分移轉,26710016
RPUONLNJKIHFFCB47CA,上石碑段,.00,都市：商,100000,462,持分移轉,26730001
RPUONLNJKIHFFCB47CA,上石碑段,3.21,都市：商,100000,462,持分移轉,26780000
RPUONLNJKIHFFCB47CA,上石碑段,.59,都市：商,100000,462,持分移轉,26790002
RPUONLNJKIHFFCB47CA,上石碑段,13.27,都市：商,100000,462,持分移轉,26800000
RPUONLNJKIHFFCB47CA,上石碑段,.23,都市：商,100000,462,持分移轉,26930001
RPVNMLTKKIHFFFL76CA,學雅段,23.17,都市：住,4117,2317,持分移轉,04220010
RPVNMLTKKIHFFFL76CA,學雅段,18.00,都市：住,4117,1800,持分移轉,04220010
RPVNMLTKKIHFFFL76CA,學雅段,24.14,都市：住,2424,2414,持分移轉,04220011
RPVNMLTKKIHFFFL76CA,學雅段,.10,都市：住,2424,10,持分移轉,04220011
RPPPMLLKKIHFFFL18CA,甘潭段,14.82,都市：住,1400,55,持分移轉,02030000
RPROMLNJKIHFFFL38CA,四德段,22.86,都市：住,112,10,持分移轉,02020032
RPROMLNJKIHFFFL38CA,四德段,80.00,都市：住,1,1,全筆移轉,02020036
RPROMLNJKIHFFFL38CA,四德段,1.96,都市：住,112,10,持分移轉,02020041
RPQOMLNJKIHFFFL28CA,四德段,81.00,都市：住,1,1,全筆移轉,02020000
RPQOMLNJKIHFFFL28CA,四德段,22.86,都市：住,112,10,持分移轉,02020032
RPQOMLNJKIHFFFL28CA,四德段,1.96,都市：住,112,10,持分移轉,02020041
RPSOMLNJKIHFFFL48CA,四德段,22.86,都市：住,112,10,持分移轉,02020032
RPSOMLNJKIHFFFL48CA,四德段,62.00,都市：住,1,1,全筆移轉,02020037
RPSOMLNJKIHFFFL48CA,四德段,1.96,都市：住,112,10,持分移轉,02020041
RPTOMLNJKIHFFFL58CA,四德段,22.86,都市：住,112,10,持分移轉,02020032
RPTOMLNJKIHFFFL58CA,四德段,59.00,都市：住,1,1,全筆移轉,02020038
RPTOMLNJKIHFFFL58CA,四德段,1.96,都市：住,112,10,持分移轉,02020041
RPVOMLNJKIHFFFL78CA,四德段,22.86,都市：住,112,10,持分移轉,02020032
RPVOMLNJKIHFFFL78CA,四德段,85.00,都市：住,1,1,全筆移轉,02020040
RPVOMLNJKIHFFFL78CA,四德段,1.96,都市：住,112,10,持分移轉,02020041
RPUOMLNJKIHFFFL68CA,四德段,22.86,都市：住,112,10,持分移轉,02020032
RPUOMLNJKIHFFFL68CA,四德段,61.00,都市：住,1,1,全筆移轉,02020039
RPUOMLNJKIHFFFL68CA,四德段,1.96,都市：住,112,10,持分移轉,02020041
RPXOMLNJKIHFFFL98CA,四德段,63.00,都市：住,1,1,全筆移轉,02020026
RPXOMLNJKIHFFFL98CA,四德段,22.86,都市：住,112,10,持分移轉,02020032
RPXOMLNJKIHFFFL98CA,四德段,1.96,都市：住,112,10,持分移轉,02020041
RPTNMLOJKIHFFFL58CA,甘潭段,18.11,都市：住,1000,18,持分移轉,04520000
RPWNMLPJKIHFFFL98CA,上楓段,2380.00,都市：農,1,1,全筆移轉,01340001
RPVNMLOJKIHFFFL78CA,三和段,23.10,都市：住,20,1,持分移轉,09890012
RPPOMLOJKIHFFGL38CA,仁美段,78.18,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,03260000
RPPPMLMLKIHFFCB07CA,惠國段,47.10,都市：住,1000000,29389,持分移轉,00360000
RPOPMLNJKIHFFGL28CA,新甲段,185.59,都市：其他:鄉村區,1,1,全筆移轉,03040000
RPSOMLPJKIHFFGL78CA,九德段,17.08,都市：住,10000,97,持分移轉,02110000
RPUNMLRJKIHFFGL09CA,東興段,89.24,都市：住,1,1,全筆移轉,10190008
RPPNMLRKKIHFFGL68CA,大孝段,486.52,都市：住,1,1,全筆移轉,00260000
RPUPMLQJKIHFFGL56CA,北新段,84.80,都市：住,1,1,全筆移轉,04590000
RPOOMLLKKIHFFGL08CA,仁美段,111.41,都市：住,1,1,全筆移轉,10110000
RPPOMLKMJIHFFGL18CA,金城段,128.80,都市：住,1,1,全筆移轉,14460000
RPOOMLKMJIHFFGL08CA,益民段,11.71,都市：住,10000,32,持分移轉,04350000
RPQOMLKMJIHFFGL28CA,舊正東段,1940.04,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,04760000
RPWQMLKLKIHFFCB67CA,民安段,12.43,都市：住,150,1,持分移轉,12270000
RPWQMLKLKIHFFCB67CA,民安段,.39,都市：住,150,1,持分移轉,12280000
RPTPMLOJKIHFFHL98CA,福星段,112.63,都市：住,1,1,全筆移轉,10120013
RPSNMLLJKIHFFGL28CA,蘆竹湳段,864.00,都市：住,4,3,持分移轉,00330003
RPSNMLLJKIHFFGL28CA,蘆竹湳段,16.50,都市：其他:,4,3,持分移轉,00330009
RPSNMLLJKIHFFGL28CA,蘆竹湳段,.75,都市：住,4,3,持分移轉,00330019
RPSNMLLJKIHFFGL28CA,蘆竹湳段,33.75,都市：其他:,4,3,持分移轉,00330020
RPRPMLOJKIHFFHL78CA,福星段,111.63,都市：住,1,1,全筆移轉,10120017
RPQQMLOJKIHFFHL78CA,福星段,115.07,都市：住,1,1,全筆移轉,10120004
RPRQMLOJKIHFFHL88CA,福星段,115.61,都市：住,1,1,全筆移轉,10120002
RPTNMLPJKIHFFHL88CA,育賢段,133.01,都市：住,1,1,全筆移轉,00870004
RPTNMLPJKIHFFHL88CA,育賢段,132.14,都市：住,1,1,全筆移轉,00870005
RPSNMLNKKIHFFHL68CA,孝平段,85.00,都市：住,1,1,全筆移轉,00990015
RPSNMLNKKIHFFHL68CA,孝平段,21.67,都市：住,9,1,持分移轉,00990024
RPSNMLNKKIHFFHL68CA,孝平段,1.67,都市：住,9,1,持分移轉,00990025
RPTRMLOJKIHFFHL56CA,樹孝段,18.73,都市：住,10000,36,持分移轉,00850000
RPTRMLOJKIHFFHL56CA,樹孝段,.07,都市：住,10000,36,持分移轉,00850001
RPUNMLSKKIHFFGL66CA,新仁段,114.00,都市：住,1,1,全筆移轉,05900001
RPXNMLLLKIHFFGL98CA,吉峰段,75.53,都市：農,1,1,全筆移轉,13230000
RPVNMLTLJIHFFCL56DA,台紙段,62.92,都市：住,24,1,持分移轉,00150000
RPWNMLKMJIHFFCL48DA,南寮段,126.44,都市：其他:鄉村區乙種建築用地,144,15,持分移轉,03360000
RPUOOLNJKIHFFCB57CA,大進段,24.40,都市：住,5,1,持分移轉,02810000
RPXNMLTKKIHFFAL56DA,月眉段,3068.00,都市：農,1,1,全筆移轉,02680004
RPQNMLMKKIHFFAL77DA,順豐段,289.09,都市：農,1,1,全筆移轉,10420000
RPQNMLMKKIHFFAL77DA,順豐段,157.76,都市：農,1,1,全筆移轉,10430000
RPQNMLMKKIHFFAL77DA,順豐段,3161.81,都市：農,1,1,全筆移轉,10440000
RPQNMLMKKIHFFAL77DA,順豐段,477.87,都市：農,1,1,全筆移轉,10450000
RPTNMLKMJIHFFAL97DA,神林段,80.68,都市：住,1,1,全筆移轉,05250000
RPSOMLPJKIHFFAL28DA,圳前段,4.55,都市：住,1,1,全筆移轉,09010001
RPOOMLTKKIHFFAL38DA,中和段,1050.00,都市：農,1,1,全筆移轉,01200021
RPOOMLTKKIHFFAL38DA,中和段,50.00,都市：農,1,1,全筆移轉,01200025
RPPNMLTKKIHFFAL38DA,安康段,36.74,都市：住,10000,88,持分移轉,09560000
RPUNMLPJKIHFFGL98DA,頭前厝段,8.26,都市：工,720,25,持分移轉,01040009
RPROMLTLJIHFFGL66DA,美群段,3152.45,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00080000
RPWNMLKLKIHFFHL88CA,育賢段,2836.54,都市：住,1,1,全筆移轉,00800001
RPWNMLKLKIHFFHL88CA,育賢段,4195.87,都市：住,1,1,全筆移轉,00860000
RPOQMLQJKIHFFGL68CA,仁化段,1.91,都市：住,1000,24,持分移轉,08740001
RPOQMLQJKIHFFGL68CA,仁化段,18.90,都市：住,1000,24,持分移轉,09110000
RPUOMLOJKIHFFAB37DA,尚武段,25.64,都市：住,70000,165,持分移轉,07350000
RPWNMLKMJIHFFAB27DA,麻園頭段,1.26,都市：其他:道路用地,1000000,6757,持分移轉,00020169
RPXNMLMLKIHFFHL56CA,育賢段,74.88,都市：住,1,1,全筆移轉,01400032
RPWNMLKMJIHFFAB27DA,麻園頭段,16.57,都市：住,100000,678,持分移轉,00020011
RPXNMLMLKIHFFHL56CA,育賢段,2.50,都市：住,1,1,全筆移轉,01400041
RPXNMLMLKIHFFHL56CA,育賢段,18.31,都市：住,16,1,持分移轉,01400003
RPXNMLMLKIHFFHL56CA,育賢段,3.47,都市：住,37,1,持分移轉,01400008
RPWNMLMLKIHFFHL09CA,育賢段,97.47,都市：住,1,1,全筆移轉,01400005
RPWNMLMLKIHFFHL09CA,育賢段,3.47,都市：住,37,1,持分移轉,01400008
RPVNMLMLKIHFFHL98CA,育賢段,98.71,都市：住,1,1,全筆移轉,01400004
RPVNMLMLKIHFFHL98CA,育賢段,9.15,都市：住,32,1,持分移轉,01400003
RPVNMLMLKIHFFHL98CA,育賢段,3.47,都市：住,37,1,持分移轉,01400008
RPRRMLNJKIHFFBB37DA,陳平段,20.26,都市：住,10000,117,持分移轉,19280000
RPQOMLOKKIHFFHL68CA,福星段,150.50,都市：住,1,1,全筆移轉,06990000
RPQOMLOKKIHFFHL68CA,福星段,151.16,都市：住,1,1,全筆移轉,07000000
RPXOMLNJKIHFFAB57DA,中墩段二小段,5.78,都市：商,10000,173,持分移轉,00180000
RPPOMLPJKIHFFBB07DA,松觀段,5.00,都市：住,1,1,全筆移轉,01810002
RPWNMLKMJIHFFBB37DA,松昌段,33.43,都市：住,100000,778,持分移轉,01160000
RPVRMLOJKIHFFCB97DA,惠來厝段,7.43,都市：住,100000,176,持分移轉,03150000
RPVTMLNJKIHFFCB08DA,廣福段,25.07,都市：其他:,680,20,持分移轉,09190000
RPVTMLNJKIHFFCB08DA,廣福段,20.19,都市：其他:,680,20,持分移轉,09200000
RPVTMLNJKIHFFCB08DA,廣福段,88.09,都市：其他:,680,20,持分移轉,09210000
RPVTMLNJKIHFFCB08DA,廣福段,151.80,都市：其他:,720,20,持分移轉,09220000
RPVTMLNJKIHFFCB08DA,廣福段,24.21,都市：其他:,720,20,持分移轉,09230000
RPVTMLNJKIHFFCB08DA,廣福段,14.69,都市：其他:,680,20,持分移轉,09240000
RPVTMLNJKIHFFCB08DA,廣福段,.01,都市：其他:,720,20,持分移轉,06730000
RPVTMLNJKIHFFCB08DA,廣福段,3.22,都市：其他:,720,20,持分移轉,06810000
RPVTMLNJKIHFFCB08DA,廣福段,26.12,都市：其他:,680,20,持分移轉,06780000
RPVTMLNJKIHFFCB08DA,廣福段,44.14,都市：其他:,680,20,持分移轉,06890000
RPOOMLLJKIHFFCB66DA,惠信段,16.26,都市：住,10000,22,持分移轉,01180000
RPPNMLPJKIHFFCB07DA,惠國段,14.40,都市：其他:第六種新市政中心專用區,100000,504,持分移轉,01540000
RPPOMLNJKIHFFCB96DA,國安段,9.12,都市：住,10000,32,持分移轉,01040002
RPPOMLNJKIHFFCB96DA,國安段,5.27,都市：住,10000,32,持分移轉,01040003
RPUQMLMKKIHFFBB47CA,錦村段,11.66,都市：住,10000,127,持分移轉,01680000
RPUQMLMKKIHFFBB47CA,錦村段,15.13,都市：住,10000,127,持分移轉,01680001
RPUQMLMKKIHFFBB47CA,錦村段,1.89,都市：住,10000,127,持分移轉,01680005
RPORMLKMJIHFFCB07DA,西屯段,16.00,都市：住,1,1,全筆移轉,23680023
RPPNMLTKKIHFFGL88CA,立新段,99.35,都市：住,1,1,全筆移轉,18660000
RPXOMLKKKIHFFBB37CA,平田段,9.54,都市：住,60000,88,持分移轉,08810000
RPPPMLKMJIHFFCB96DA,中正段,9.74,都市：商,100000,242,持分移轉,01550000
RPPSMLOJKIHFFCB47DA,中義段,25.08,都市：住,10000,167,持分移轉,06560000
RPXRMLOJKIHFFCB18DA,國安段,.01,都市：住,10000,31,持分移轉,02990000
RPXRMLOJKIHFFCB18DA,國安段,16.34,都市：住,10000,31,持分移轉,02970000
RPURMLOJKIHFFCB87DA,惠義段,12.64,都市：商,100000,389,持分移轉,01680000
RPSNMLMKKIHFFCB17DA,田心段,24.71,都市：住,113700,2471,持分移轉,14380000
RPWNMLOKKIHFFCB77DA,三塊厝段,6.70,都市：住,12000,331,持分移轉,11700019
RPWNMLOKKIHFFCB77DA,三塊厝段,16.50,都市：住,4,1,持分移轉,11700053
RPSNMLNKKIHFFBB17DA,邱厝子段,53.00,都市：其他:,1,1,全筆移轉,02580102
RPXNMLOKKIHFFCB87DA,三塊厝段,20.27,都市：住,12000,1001,持分移轉,11700019
RPXNMLOKKIHFFCB87DA,三塊厝段,49.50,都市：住,4,3,持分移轉,11700053
RPTPMLSKKIHFFAB87DA,城隍段四小段,58.00,都市：住,1,1,全筆移轉,00070066
RPOOMLRJKIHFFBB17DA,同榮段,15.86,都市：住,10000,139,持分移轉,21180000
RPWNMLNJKIHFFBB47DA,陳平段,85.00,都市：住,1,1,全筆移轉,05150000
RPSNMLMJKIHFFBB96DA,中清段,12.19,都市：住,100000,971,持分移轉,05540000
RPXRMLMKKIHFFCB08DA,大進段,36.64,都市：住,10000,243,持分移轉,04980001
RPRNMLSKKIHFFHL09CA,瑞欣段,23.00,都市：住,10000,296,持分移轉,04370000
RPTOMLRLKIHFFHL76CA,愛平段,28.00,都市：住,516,28,持分移轉,04390000
RPTOMLRLKIHFFHL76CA,愛平段,.10,都市：住,30650,1,持分移轉,05620000
RPQNMLRKKIHFFHL88CA,太平段,92.00,都市：住,1,1,全筆移轉,06380002
RPUNMLSKKIHFFHL76CA,東和段,189.14,都市：住,1280,98,持分移轉,08420000
RPPOMLMLKIHFFHL48CA,育賢段,72.94,都市：住,1,1,全筆移轉,01400054
RPPOMLMLKIHFFHL48CA,育賢段,4.43,都市：住,1,1,全筆移轉,01400049
RPPOMLMLKIHFFHL48CA,育賢段,18.31,都市：住,16,1,持分移轉,01400003
RPPOMLMLKIHFFHL48CA,育賢段,3.47,都市：住,37,1,持分移轉,01400008
RPVNMLQJKIHFFAB57DA,中墩段一小段,4.44,都市：商,100000,971,持分移轉,00640000
RPVNMLQJKIHFFAB57DA,中墩段一小段,.41,都市：商,100000,971,持分移轉,00640012
RPVNMLQJKIHFFAB57DA,中墩段一小段,1.62,都市：商,100000,971,持分移轉,00640007
RPWOMLOLKIHFFHL76CA,宜欣段,76.00,都市：住,1,1,全筆移轉,19210027
RPOOMLMLKIHFFHL38CA,育賢段,53.25,都市：住,1,1,全筆移轉,01400027
RPOOMLMLKIHFFHL38CA,育賢段,15.52,都市：住,13,1,持分移轉,01400019
RPOOMLMLKIHFFHL38CA,育賢段,3.47,都市：住,37,1,持分移轉,01400008
RPPOMLRLKIHFFFL78CA,家興段,4.35,都市：住,22,1,持分移轉,02390000
RPPOMLRLKIHFFFL78CA,家興段,13.26,都市：住,22,1,持分移轉,02400000
RPPOMLRLKIHFFFL78CA,家興段,1.91,都市：住,22,1,持分移轉,02410000
RPPOMLRLKIHFFFL78CA,家興段,74.09,都市：住,1,1,全筆移轉,02500000
RPVOMLMLKIHFFGL09DA,東湖段,261.38,都市：住,1,1,全筆移轉,12350003
RPRNMLPJKIHFFGL68DA,美群段,460.12,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00890001
RPVOMLPLKIHFFGL76DA,學田段,242.06,都市：農,32,6,持分移轉,01110000
RPVOMLPLKIHFFGL76DA,學田段,592.88,都市：農,32,6,持分移轉,01110002
RPOOMLNJKIHFFFL18DA,頭張段,80.20,都市：住,1,1,全筆移轉,02300000
RPOOMLNJKIHFFFL18DA,頭張段,14.28,都市：住,12,1,持分移轉,02230000
RPOOMLNJKIHFFFL18DA,頭張段,.44,都市：住,12,1,持分移轉,02240000
RPTNMLNJKIHFFAL08DA,豐社段,70.87,都市：住,1,1,全筆移轉,03740000
RPQPMLNJKIHFFCL18DA,三民段,26.67,都市：住,3,2,持分移轉,09350003
RPPNMLKKKIHFFHL18DA,忠平段,88.00,都市：商,1,1,全筆移轉,00870004
RPPNMLKKKIHFFHL18DA,忠平段,521.00,都市：商,1,1,全筆移轉,00890000
RPPNMLKKKIHFFHL18DA,忠平段,976.00,都市：商,1,1,全筆移轉,01100000
RPTNMLSKKIHFFFL56DA,甘潭段,98.47,都市：住,1,1,全筆移轉,03930000
RPPOMLOLKIHFFGL58CA,榮和段,25.43,都市：住,1000,25,持分移轉,03160000
RPXNMLQLKIHFFGL86CA,中華段,15.46,都市：其他:道路,20,8,持分移轉,05800000
RPPOMLQLKIHFFGL78CA,三民段,18.89,都市：其他:道路,1,1,全筆移轉,11510000
RPPOMLQLKIHFFGL78CA,三民段,104.15,都市：其他:道路,1,1,全筆移轉,11520000
RPSOMLQLKIHFFGL09CA,九德段,60.76,都市：其他:道路,10,9,持分移轉,00570006
RPSOMLQLKIHFFGL09CA,九德段,85.53,都市：其他:道路,10,9,持分移轉,00620000
RPSOMLQLKIHFFGL09CA,湖日段,28.12,都市：其他:道路,10,9,持分移轉,09110000
RPSOMLQLKIHFFGL09CA,湖日段,84.21,都市：其他:道路,1,1,全筆移轉,04300000
RPOOMLQLKIHFFGL68CA,中華段,20.71,都市：其他:道路,100,77,持分移轉,07280001
RPOOMLQLKIHFFGL68CA,中華段,56.43,都市：其他:道路,100,77,持分移轉,05860000
RPQOMLQLKIHFFGL88CA,自立段,33.56,都市：其他:道路,18,3,持分移轉,06290000
RPQOMLQLKIHFFGL88CA,自立段,55.91,都市：其他:道路,18,3,持分移轉,06370000
RPQOMLQLKIHFFGL88CA,自立段,5.88,都市：其他:道路,18,3,持分移轉,09460000
RPWOMLLKKIHFFHL98CA,樹孝段,15.13,都市：住,10000,273,持分移轉,04730000
RPWOMLLKKIHFFHL98CA,樹孝段,.01,都市：住,10000,273,持分移轉,04730001
RPWOMLLKKIHFFHL98CA,樹孝段,.11,都市：住,10000,273,持分移轉,04780000
RPWOMLLKKIHFFHL98CA,樹孝段,.19,都市：住,10000,273,持分移轉,04780001
RPPNMLTJKIHFFHL88CA,頭汴坑段,39.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,01140023
RPPNMLTJKIHFFHL88CA,頭汴坑段,787.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,01140108
RPQNMLTJKIHFFHL98CA,頭汴坑段,681.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,01140109
RPQNMLTJKIHFFHL98CA,頭汴坑段,672.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,01140110
RPQNMLTJKIHFFHL98CA,頭汴坑段,1373.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,01140111
RPOPMLRLKIHFFHL09DA,萬福段,137.00,都市：農,2,1,持分移轉,10100000
RPROMLLKKIHFFHL48CA,光明段,106.43,都市：其他:,1,1,全筆移轉,11120000
RPTOMLQLKIHFFGL56CA,興祥段,73.38,都市：其他:道路,2,1,持分移轉,09120000
RPXOMLRLKIHFFHL27DA,萬福段,162.63,都市：其他:,1,1,全筆移轉,10090000
RPXOMLRLKIHFFHL27DA,萬福段,110.28,都市：其他:,1,1,全筆移轉,10110000
RPRNMLKKKIHFFHL28CA,平欣段,8.86,都市：住,10000,42,持分移轉,07130000
RPWOMLRLKIHFFHL17DA,萬福段,143.70,都市：其他:,1,1,全筆移轉,10090001
RPWOMLRLKIHFFHL17DA,萬福段,127.99,都市：其他:,1,1,全筆移轉,10110001
RPUOMLRLKIHFFHL96DA,萬福段,102.39,都市：農,1,1,全筆移轉,10090002
RPUOMLRLKIHFFHL96DA,萬福段,99.87,都市：農,1,1,全筆移轉,10090003
RPUOMLRLKIHFFHL96DA,萬福段,128.05,都市：農,1,1,全筆移轉,10110002
RPUOMLRLKIHFFHL96DA,萬福段,214.16,都市：農,1,1,全筆移轉,10110003
RPWNMLRJKIHFFHL76CA,忠平段,2.00,都市：工,1,1,全筆移轉,02070000
RPWNMLRJKIHFFHL76CA,忠平段,129.00,都市：工,1,1,全筆移轉,02130006
RPWNMLRJKIHFFHL76CA,忠平段,18.00,都市：其他:道路用地,1,1,全筆移轉,02130008
RPUNMLLKKIHFFGL58CA,福興段,21.41,都市：住,10000,114,持分移轉,00390000
RPUNMLLKKIHFFGL58CA,福興段,.37,都市：住,10000,114,持分移轉,00440000
RPUNMLLKKIHFFGL58CA,福興段,.04,都市：住,10000,114,持分移轉,00450000
RPRNMLOKKIHFFGL58CA,丁台三段,1476.34,都市：農,2,1,持分移轉,10860000
RPPNMLLKKIHFFHL18CA,頭汴坑段,16040.00,都市：其他:林業用地,1,1,全筆移轉,27560001
RPPNMLLKKIHFFHL18CA,頭汴坑段,46.23,都市：其他:林業用地,100000,4420,持分移轉,27560019
RPPNMLLKKIHFFHL18CA,頭汴坑段,2000.00,都市：其他:林業用地,1,1,全筆移轉,27560026
RPPNMLLKKIHFFHL18CA,頭汴坑段,2091.00,都市：其他:林業用地,1,1,全筆移轉,27560027
RPRNMLSJKIHFFGL88CA,螺潭段,33.50,都市：其他:鄉村區乙種建築用地,2,1,持分移轉,00250021
RPRNMLSJKIHFFGL88CA,螺潭段,33.50,都市：其他:鄉村區乙種建築用地,2,1,持分移轉,00250021
RPRNMLSJKIHFFGL88CA,螺潭段,8.50,都市：其他:鄉村區乙種建築用地,2,1,持分移轉,00250022
RPRNMLSJKIHFFGL88CA,螺潭段,8.50,都市：其他:鄉村區乙種建築用地,2,1,持分移轉,00250022
RPRNMLSJKIHFFGL88CA,螺潭段,9.76,都市：其他:鄉村區乙種建築用地,152,1,持分移轉,00250102
RPRNMLSJKIHFFGL88CA,螺潭段,9.76,都市：其他:鄉村區乙種建築用地,152,1,持分移轉,00250102
RPVNMLRJKIHFFHL66CA,忠平段,14.00,都市：工,2,1,持分移轉,02120000
RPVNMLRJKIHFFHL66CA,忠平段,14.00,都市：工,2,1,持分移轉,02120000
RPVNMLRJKIHFFHL66CA,忠平段,215.50,都市：工,2,1,持分移轉,02130000
RPVNMLRJKIHFFHL66CA,忠平段,215.50,都市：工,2,1,持分移轉,02130000
RPVNMLRJKIHFFHL66CA,忠平段,96.50,都市：工,2,1,持分移轉,02130002
RPVNMLRJKIHFFHL66CA,忠平段,96.50,都市：工,2,1,持分移轉,02130002
RPVNMLRJKIHFFHL66CA,忠平段,1.50,都市：工,2,1,持分移轉,02130003
RPVNMLRJKIHFFHL66CA,忠平段,1.50,都市：工,2,1,持分移轉,02130003
RPVNMLRJKIHFFHL66CA,忠平段,.50,都市：工,2,1,持分移轉,02130004
RPVNMLRJKIHFFHL66CA,忠平段,.50,都市：工,2,1,持分移轉,02130004
RPVNMLRJKIHFFHL66CA,忠平段,26.00,都市：工,2,1,持分移轉,02130007
RPVNMLRJKIHFFHL66CA,忠平段,26.00,都市：工,2,1,持分移轉,02130007
RPXNMLKKKIHFFGL78CA,益民段,17.93,都市：住,10000,49,持分移轉,04350000
RPQNMLKKKIHFFGL08CA,練武段,113.86,都市：住,1,1,全筆移轉,04360000
RPVNMLPJKIHFFGL98CA,立仁段,10.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,50000,80,持分移轉,02870000
RPPOMLRJKIHFFGL68CA,丁台三段,800.58,非都市：特定農業區 ; 非都市編定：農牧用地,2,1,持分移轉,08680000
RPROMLOJKIHFFGL58CA,溪南西段,143.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06830000
RPROMLOJKIHFFGL58CA,溪南西段,143.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06830003
RPSNMLNJKIHFFGL48CA,新長壽段,208.21,都市：住,1,1,全筆移轉,00800023
RPPNMLOJKIHFFGL28CA,同安厝段,347.40,非都市：特定農業區 ; 非都市編定：農牧用地,100,4,持分移轉,06820018
RPOOMLNJKIHFFGL18CA,仁化段,26.03,都市：住,1000,30,持分移轉,09070000
RPOOMLOJKIHFFGL28CA,大峰段,120.47,都市：住,1,1,全筆移轉,07100000
RPQPMLNJKIHFFFL38CA,自立段,2512.00,都市：農,1,1,全筆移轉,25290000
RPRPMLNJKIHFFFL48CA,家興段,17.98,都市：住,100000,324,持分移轉,08650000
RPUNMLOJKIHFFFL68CA,家福段,19.16,都市：住,10000,93,持分移轉,08920000
RPPNMLOJKIHFFFL18CA,家興段,84.56,都市：住,1,1,全筆移轉,08170000
RPPNMLOJKIHFFFL18CA,家興段,53.89,都市：住,1,1,全筆移轉,08180000
RPXNMLRJKIHFFFL66CA,聚興段,808.00,都市：農,2,1,持分移轉,07740226
RPXNMLRJKIHFFFL66CA,聚興段,808.00,都市：農,2,1,持分移轉,07740226
RPXNMLQJKIHFFFL56CA,四德段,.52,都市：住,403,4,持分移轉,02710035
RPXNMLQJKIHFFFL56CA,四德段,23.60,都市：住,100000,757,持分移轉,02950000
RPVNMLRJKIHFFFL09CA,栗林段,88.29,都市：住,1,1,全筆移轉,07160000
RPQNMLPKKIHFFFL48CA,大明段,.25,都市：農,28811,25,持分移轉,00150001
RPQNMLPKKIHFFFL48CA,大明段,19.71,都市：農,16,1,持分移轉,00190000
RPQNMLPKKIHFFFL48CA,大明段,61.69,都市：農,1,1,全筆移轉,00190039
RPSNMLOKKIHFFFL58CA,三和段,19.42,都市：住,10000,122,持分移轉,11640000
RPUNMLRJKIHFFFL98CA,大明段,4.20,都市：住,1,1,全筆移轉,03120002
RPUOMLNJKIHFFCB37CA,春安段,19.79,都市：住,10000,82,持分移轉,04800000
RPWVNLNJKIHFFCB38CA,三塊厝段,79.00,都市：住,1,1,全筆移轉,10340015
RPVWMLNJKIHFFCB28CA,中仁段,31.88,都市：住,10000,311,持分移轉,01370000
RPUNMLSJKIHFFBB67CA,水源段,4.62,都市：住,100000,458,持分移轉,03320031
RPUNMLSJKIHFFBB67CA,水源段,6.41,都市：商,100000,458,持分移轉,03480000
RPSNMLQJKIHFFBB27CA,松竹段,26.70,都市：住,10,1,持分移轉,07500000
RPURMLLKKIHFFBB47CA,東義段,7.33,都市：住,100000,218,持分移轉,02140000
RPWQMLNKKIHFFBB77CA,大貴段,1653.88,都市：其他:,1,1,全筆移轉,01180019
RPQQMLLKKIHFFBB96CA,東新段,19.59,都市：住,100000,1098,持分移轉,01100000
RPSOMLRLKIHFFFL09CA,中興段,43.65,都市：住,2,1,持分移轉,10500000
RPSOMLRLKIHFFFL09CA,中興段,43.65,都市：住,2,1,持分移轉,10500000
RPSOMLRLKIHFFFL09CA,中興段,4.44,都市：住,2,1,持分移轉,10510000
RPSOMLRLKIHFFFL09CA,中興段,4.44,都市：住,2,1,持分移轉,10510000
